"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Distance to Transit","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d4a","TimeFrame","GeoVintage","Source","Location"
"Block Group","170318179004","IL","170318179004","=""170318179004""","417.09","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318179005","IL","170318179005","=""170318179005""","79.13","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318180001","IL","170318180001","=""170318180001""","159.59","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318180002","IL","170318180002","=""170318180002""","305.78","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318180003","IL","170318180003","=""170318180003""","367.47","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318181001","IL","170318181001","=""170318181001""","529.74","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318181002","IL","170318181002","=""170318181002""","460.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318182001","IL","170318182001","=""170318182001""","427.82","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318182002","IL","170318182002","=""170318182002""","233.35","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318182003","IL","170318182003","=""170318182003""","347.35","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318182004","IL","170318182004","=""170318182004""","164.96","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318183001","IL","170318183001","=""170318183001""","810.04","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318183002","IL","170318183002","=""170318183002""","276.27","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318183003","IL","170318183003","=""170318183003""","140.82","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318183004","IL","170318183004","=""170318183004""","983.04","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318184011","IL","170318184011","=""170318184011""","178.37","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318184012","IL","170318184012","=""170318184012""","704.09","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318184013","IL","170318184013","=""170318184013""","869.05","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318184014","IL","170318184014","=""170318184014""","792.60","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318184021","IL","170318184021","=""170318184021""","572.66","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318184022","IL","170318184022","=""170318184022""","718.84","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318184023","IL","170318184023","=""170318184023""","584.73","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318185001","IL","170318185001","=""170318185001""","869.05","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318185002","IL","170318185002","=""170318185002""","455.98","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318185003","IL","170318185003","=""170318185003""","N/A","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318185004","IL","170318185004","=""170318185004""","918.67","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318186001","IL","170318186001","=""170318186001""","1060.83","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318186002","IL","170318186002","=""170318186002""","1016.57","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318186003","IL","170318186003","=""170318186003""","675.92","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318187001","IL","170318187001","=""170318187001""","517.67","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318187002","IL","170318187002","=""170318187002""","50.96","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318187003","IL","170318187003","=""170318187003""","323.21","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318187004","IL","170318187004","=""170318187004""","156.91","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318188001","IL","170318188001","=""170318188001""","0.00","2021","2010","EPA Smart Location Database","Illinois (State)"
"Block Group","170318188002","IL","170318188002","=""170318188002""","319.19","2021","2010","EPA Smart Location Database","Illinois (State)"
