"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Distance to Transit","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d4a","TimeFrame","GeoVintage","Source","Location"
"Block Group","060133660022","CA","060133660022","=""060133660022""","174.35","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133660023","CA","060133660023","=""060133660023""","464.03","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133671001","CA","060133671001","=""060133671001""","69.74","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133671002","CA","060133671002","=""060133671002""","295.05","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133671003","CA","060133671003","=""060133671003""","254.81","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133671004","CA","060133671004","=""060133671004""","116.68","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133672001","CA","060133672001","=""060133672001""","265.54","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133672002","CA","060133672002","=""060133672002""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133672003","CA","060133672003","=""060133672003""","177.03","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133680011","CA","060133680011","=""060133680011""","120.70","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133680012","CA","060133680012","=""060133680012""","406.36","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133680013","CA","060133680013","=""060133680013""","232.01","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133680014","CA","060133680014","=""060133680014""","276.27","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133680021","CA","060133680021","=""060133680021""","437.21","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133680022","CA","060133680022","=""060133680022""","151.55","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133690011","CA","060133690011","=""060133690011""","313.82","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133690012","CA","060133690012","=""060133690012""","398.31","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133690013","CA","060133690013","=""060133690013""","217.26","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133690014","CA","060133690014","=""060133690014""","170.32","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133690021","CA","060133690021","=""060133690021""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133690022","CA","060133690022","=""060133690022""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133690023","CA","060133690023","=""060133690023""","395.63","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133700001","CA","060133700001","=""060133700001""","462.69","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133700002","CA","060133700002","=""060133700002""","460.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133700003","CA","060133700003","=""060133700003""","148.86","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133710001","CA","060133710001","=""060133710001""","358.08","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133710002","CA","060133710002","=""060133710002""","421.11","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133710003","CA","060133710003","=""060133710003""","260.18","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133710004","CA","060133710004","=""060133710004""","418.43","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133710005","CA","060133710005","=""060133710005""","343.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133710006","CA","060133710006","=""060133710006""","363.44","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133720001","CA","060133720001","=""060133720001""","241.40","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133720002","CA","060133720002","=""060133720002""","363.44","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133720003","CA","060133720003","=""060133720003""","274.93","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133720004","CA","060133720004","=""060133720004""","201.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133720005","CA","060133720005","=""060133720005""","346.01","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133720006","CA","060133720006","=""060133720006""","187.76","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133720007","CA","060133720007","=""060133720007""","367.47","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133730001","CA","060133730001","=""060133730001""","139.48","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133730002","CA","060133730002","=""060133730002""","344.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133730003","CA","060133730003","=""060133730003""","67.06","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133740001","CA","060133740001","=""060133740001""","343.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133740002","CA","060133740002","=""060133740002""","378.20","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133740003","CA","060133740003","=""060133740003""","466.71","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133740004","CA","060133740004","=""060133740004""","443.91","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133750001","CA","060133750001","=""060133750001""","453.30","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133750002","CA","060133750002","=""060133750002""","156.91","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133750003","CA","060133750003","=""060133750003""","565.95","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133760001","CA","060133760001","=""060133760001""","123.38","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133760002","CA","060133760002","=""060133760002""","392.95","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133760003","CA","060133760003","=""060133760003""","170.32","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133760004","CA","060133760004","=""060133760004""","159.59","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133770001","CA","060133770001","=""060133770001""","638.37","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133770002","CA","060133770002","=""060133770002""","344.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133770003","CA","060133770003","=""060133770003""","203.85","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133770004","CA","060133770004","=""060133770004""","236.04","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133770005","CA","060133770005","=""060133770005""","450.62","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133780001","CA","060133780001","=""060133780001""","579.36","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133780002","CA","060133780002","=""060133780002""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133790001","CA","060133790001","=""060133790001""","323.21","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133790002","CA","060133790002","=""060133790002""","380.88","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133790003","CA","060133790003","=""060133790003""","386.24","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133790004","CA","060133790004","=""060133790004""","398.31","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133800001","CA","060133800001","=""060133800001""","266.88","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133800002","CA","060133800002","=""060133800002""","297.73","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133800003","CA","060133800003","=""060133800003""","374.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133810001","CA","060133810001","=""060133810001""","637.03","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133810002","CA","060133810002","=""060133810002""","181.05","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133810003","CA","060133810003","=""060133810003""","423.79","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133810004","CA","060133810004","=""060133810004""","500.24","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133810005","CA","060133810005","=""060133810005""","303.09","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133820001","CA","060133820001","=""060133820001""","567.29","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133820002","CA","060133820002","=""060133820002""","206.53","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133820003","CA","060133820003","=""060133820003""","281.64","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133820004","CA","060133820004","=""060133820004""","811.38","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133830001","CA","060133830001","=""060133830001""","341.99","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133830002","CA","060133830002","=""060133830002""","124.72","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133830003","CA","060133830003","=""060133830003""","442.57","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133840001","CA","060133840001","=""060133840001""","30.85","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133840002","CA","060133840002","=""060133840002""","525.72","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133840003","CA","060133840003","=""060133840003""","551.20","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133840004","CA","060133840004","=""060133840004""","213.24","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133851001","CA","060133851001","=""060133851001""","493.53","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133851002","CA","060133851002","=""060133851002""","221.28","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133852001","CA","060133852001","=""060133852001""","398.31","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133852002","CA","060133852002","=""060133852002""","508.28","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133860001","CA","060133860001","=""060133860001""","73.76","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133860002","CA","060133860002","=""060133860002""","151.55","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133860003","CA","060133860003","=""060133860003""","516.33","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133860004","CA","060133860004","=""060133860004""","400.99","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133870001","CA","060133870001","=""060133870001""","132.77","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133870002","CA","060133870002","=""060133870002""","225.31","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133870003","CA","060133870003","=""060133870003""","308.46","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133880001","CA","060133880001","=""060133880001""","588.75","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133880002","CA","060133880002","=""060133880002""","441.23","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133891001","CA","060133891001","=""060133891001""","249.45","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133891002","CA","060133891002","=""060133891002""","131.43","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133892001","CA","060133892001","=""060133892001""","171.66","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133892002","CA","060133892002","=""060133892002""","226.65","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133901001","CA","060133901001","=""060133901001""","606.19","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133901002","CA","060133901002","=""060133901002""","890.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133901003","CA","060133901003","=""060133901003""","595.46","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133902001","CA","060133902001","=""060133902001""","287.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133902002","CA","060133902002","=""060133902002""","395.63","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133910001","CA","060133910001","=""060133910001""","540.47","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133910002","CA","060133910002","=""060133910002""","481.46","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133920001","CA","060133920001","=""060133920001""","433.18","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133920002","CA","060133920002","=""060133920002""","303.09","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133920003","CA","060133920003","=""060133920003""","193.12","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133922001","CA","060133922001","=""060133922001""","175.69","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133922002","CA","060133922002","=""060133922002""","773.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133922003","CA","060133922003","=""060133922003""","34.87","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133922004","CA","060133922004","=""060133922004""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060133923001","CA","060133923001","=""060133923001""","85.83","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060139900000","CA","060139900000","=""060139900000""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150001011","CA","060150001011","=""060150001011""","316.50","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150001012","CA","060150001012","=""060150001012""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150001021","CA","060150001021","=""060150001021""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150001022","CA","060150001022","=""060150001022""","274.93","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150001041","CA","060150001041","=""060150001041""","230.67","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150001051","CA","060150001051","=""060150001051""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150001052","CA","060150001052","=""060150001052""","810.04","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150001053","CA","060150001053","=""060150001053""","643.74","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150001054","CA","060150001054","=""060150001054""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150001055","CA","060150001055","=""060150001055""","160.93","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150002011","CA","060150002011","=""060150002011""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150002012","CA","060150002012","=""060150002012""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150002013","CA","060150002013","=""060150002013""","285.66","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150002014","CA","060150002014","=""060150002014""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150002021","CA","060150002021","=""060150002021""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150002022","CA","060150002022","=""060150002022""","756.39","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150002023","CA","060150002023","=""060150002023""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150002024","CA","060150002024","=""060150002024""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060150002031","CA","060150002031","=""060150002031""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060159900000","CA","060159900000","=""060159900000""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170302001","CA","060170302001","=""060170302001""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170302002","CA","060170302002","=""060170302002""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170302003","CA","060170302003","=""060170302003""","362.10","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170302004","CA","060170302004","=""060170302004""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170302005","CA","060170302005","=""060170302005""","360.76","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170303011","CA","060170303011","=""060170303011""","728.23","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170303012","CA","060170303012","=""060170303012""","478.78","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170303013","CA","060170303013","=""060170303013""","706.77","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170303021","CA","060170303021","=""060170303021""","532.42","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170303022","CA","060170303022","=""060170303022""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170303023","CA","060170303023","=""060170303023""","706.77","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170303024","CA","060170303024","=""060170303024""","434.52","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170304011","CA","060170304011","=""060170304011""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170304012","CA","060170304012","=""060170304012""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170304013","CA","060170304013","=""060170304013""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170304014","CA","060170304014","=""060170304014""","705.43","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170304015","CA","060170304015","=""060170304015""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170304021","CA","060170304021","=""060170304021""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170304022","CA","060170304022","=""060170304022""","264.20","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170304023","CA","060170304023","=""060170304023""","854.29","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170304024","CA","060170304024","=""060170304024""","97.90","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170304025","CA","060170304025","=""060170304025""","733.59","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170305021","CA","060170305021","=""060170305021""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170305022","CA","060170305022","=""060170305022""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170305023","CA","060170305023","=""060170305023""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170305041","CA","060170305041","=""060170305041""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170305042","CA","060170305042","=""060170305042""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170305043","CA","060170305043","=""060170305043""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170305051","CA","060170305051","=""060170305051""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170305052","CA","060170305052","=""060170305052""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170305053","CA","060170305053","=""060170305053""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306011","CA","060170306011","=""060170306011""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306012","CA","060170306012","=""060170306012""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306021","CA","060170306021","=""060170306021""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306022","CA","060170306022","=""060170306022""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306023","CA","060170306023","=""060170306023""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306024","CA","060170306024","=""060170306024""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306025","CA","060170306025","=""060170306025""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306031","CA","060170306031","=""060170306031""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306032","CA","060170306032","=""060170306032""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306033","CA","060170306033","=""060170306033""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170306034","CA","060170306034","=""060170306034""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307011","CA","060170307011","=""060170307011""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307012","CA","060170307012","=""060170307012""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307041","CA","060170307041","=""060170307041""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307042","CA","060170307042","=""060170307042""","278.95","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307061","CA","060170307061","=""060170307061""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307062","CA","060170307062","=""060170307062""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307091","CA","060170307091","=""060170307091""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307092","CA","060170307092","=""060170307092""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307101","CA","060170307101","=""060170307101""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307102","CA","060170307102","=""060170307102""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170307103","CA","060170307103","=""060170307103""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308011","CA","060170308011","=""060170308011""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308012","CA","060170308012","=""060170308012""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308031","CA","060170308031","=""060170308031""","162.28","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308032","CA","060170308032","=""060170308032""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308033","CA","060170308033","=""060170308033""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308041","CA","060170308041","=""060170308041""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308042","CA","060170308042","=""060170308042""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308043","CA","060170308043","=""060170308043""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308071","CA","060170308071","=""060170308071""","97.90","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308072","CA","060170308072","=""060170308072""","374.17","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308081","CA","060170308081","=""060170308081""","421.11","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308082","CA","060170308082","=""060170308082""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308083","CA","060170308083","=""060170308083""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308091","CA","060170308091","=""060170308091""","73.76","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308092","CA","060170308092","=""060170308092""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308101","CA","060170308101","=""060170308101""","309.80","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170308102","CA","060170308102","=""060170308102""","509.63","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170309011","CA","060170309011","=""060170309011""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170309012","CA","060170309012","=""060170309012""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170309021","CA","060170309021","=""060170309021""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170309022","CA","060170309022","=""060170309022""","649.10","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170309023","CA","060170309023","=""060170309023""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170310001","CA","060170310001","=""060170310001""","411.72","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170310002","CA","060170310002","=""060170310002""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170310003","CA","060170310003","=""060170310003""","233.35","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170310004","CA","060170310004","=""060170310004""","214.58","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170311001","CA","060170311001","=""060170311001""","241.40","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170311002","CA","060170311002","=""060170311002""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170311003","CA","060170311003","=""060170311003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170312001","CA","060170312001","=""060170312001""","407.70","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170312002","CA","060170312002","=""060170312002""","170.32","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170312003","CA","060170312003","=""060170312003""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170313011","CA","060170313011","=""060170313011""","211.90","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170313012","CA","060170313012","=""060170313012""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170313013","CA","060170313013","=""060170313013""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170313021","CA","060170313021","=""060170313021""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170313022","CA","060170313022","=""060170313022""","438.55","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170313023","CA","060170313023","=""060170313023""","76.44","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314021","CA","060170314021","=""060170314021""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314022","CA","060170314022","=""060170314022""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314023","CA","060170314023","=""060170314023""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314024","CA","060170314024","=""060170314024""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314041","CA","060170314041","=""060170314041""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314042","CA","060170314042","=""060170314042""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314051","CA","060170314051","=""060170314051""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314061","CA","060170314061","=""060170314061""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314062","CA","060170314062","=""060170314062""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314063","CA","060170314063","=""060170314063""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170314064","CA","060170314064","=""060170314064""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315021","CA","060170315021","=""060170315021""","1123.86","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315022","CA","060170315022","=""060170315022""","210.56","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315023","CA","060170315023","=""060170315023""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315031","CA","060170315031","=""060170315031""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315032","CA","060170315032","=""060170315032""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315041","CA","060170315041","=""060170315041""","205.19","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315042","CA","060170315042","=""060170315042""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315043","CA","060170315043","=""060170315043""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170315044","CA","060170315044","=""060170315044""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170316001","CA","060170316001","=""060170316001""","1194.94","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170316002","CA","060170316002","=""060170316002""","392.95","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170316003","CA","060170316003","=""060170316003""","1038.03","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170316004","CA","060170316004","=""060170316004""","0.00","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170316005","CA","060170316005","=""060170316005""","375.51","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170317001","CA","060170317001","=""060170317001""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170318001","CA","060170318001","=""060170318001""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170318002","CA","060170318002","=""060170318002""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170318003","CA","060170318003","=""060170318003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060170319001","CA","060170319001","=""060170319001""","N/A","2021","2010","EPA Smart Location Database","California (State)"
