TRACTID,Pop2010,TractBlack,TractHispanic,TractWhite,TractKids,TractSeniors,One_mile,Half_mile,shr_Black,shr_White,shr_Hispanic,shr_Kids,shr_Seniors,minc,hhd_exp,pct_SNAP,transit_dist,transit_freq,avg_vehicle,City
36005023302,3415,756.0,2790.0,649.0,1036.0,167.0,,,0.2213762811127379,0.19004392386530014,0.8169838945827232,0.3033674963396779,0.04890190336749634,47857.0,49500.0,60.45,192.455,9082.115,,New York
36005023501,3341,844.0,2598.0,695.0,960.0,216.0,,,0.2526189763543849,0.2080215504340018,0.777611493564801,0.2873391200239449,0.06465130200538761,31786.0,44000.0,54.21,120.70333333333333,13651.216666666667,0.4,New York
36005023502,4386,1226.0,3235.0,1195.0,1073.0,720.0,,,0.27952576379388966,0.2724578203374373,0.7375740994072048,0.2446420428636571,0.16415868673050615,44757.0,47100.0,29.58,130.4225,14202.4725,0.3,New York
36005023600,1907,352.0,1154.0,778.0,543.0,211.0,,,0.18458311484006293,0.40797063450445725,0.605138961719979,0.2847404299947562,0.11064499213424227,42121.0,55100.0,43.58,158.925,2487.3450000000003,0.7,New York
36005023702,1241,315.0,958.0,306.0,366.0,75.0,,,0.25382755842062854,0.2465753424657534,0.7719580983078163,0.29492344883158744,0.060435132957292505,48646.0,57000.0,56.77,107.29,7463.17,0.4,New York
36005023703,5253,1536.0,3950.0,1333.0,1463.0,273.0,,,0.2924043403769275,0.25375975632971637,0.7519512659432706,0.27850751951265945,0.051970302684180465,19179.0,47500.0,63.68,149.31333333333333,9694.019999999999,,New York
36005023704,3758,1128.0,2790.0,697.0,1168.0,209.0,,,0.3001596593932943,0.1854709952102182,0.7424161788185205,0.31080361894624803,0.05561468866418308,31420.0,43900.0,56.33,174.34666666666666,10516.153333333334,0.3,New York
36005023800,2615,451.0,1604.0,1088.0,767.0,193.0,,,0.17246653919694072,0.4160611854684512,0.6133843212237093,0.2933078393881453,0.07380497131931166,64760.0,62300.0,28.31,314.7166666666667,1080.6299999999999,1.0,New York
36005023900,8348,2335.0,6311.0,1958.0,2662.0,400.0,,,0.2797077144226162,0.23454719693339723,0.7559894585529469,0.31887877335888837,0.04791566842357451,43102.0,46500.0,36.34,154.67666666666665,9391.258333333333,,New York
36005024000,3882,1299.0,2457.0,977.0,1189.0,301.0,,,0.33462132921174653,0.25167439464193714,0.6329211746522411,0.30628541988665636,0.07753735188047398,71513.0,59100.0,30.31,282.9733333333333,3648.2866666666664,0.9,New York
36005024100,6182,2092.0,4331.0,1130.0,1989.0,332.0,,,0.33840181171142025,0.18278874150760271,0.7005823358136526,0.32174053704302813,0.0537043028146231,42482.0,44800.0,42.03,140.55,10745.952,0.3,New York
36005024300,5685,2079.0,3924.0,1017.0,1687.0,368.0,,,0.36569920844327175,0.17889182058047493,0.6902374670184697,0.2967458223394899,0.06473175021987687,31435.0,45000.0,49.34,196.1375,6142.87,,New York
36005024400,2120,118.0,771.0,1390.0,438.0,310.0,,,0.05566037735849057,0.6556603773584906,0.36367924528301887,0.20660377358490567,0.14622641509433962,54359.0,59900.0,7.59,350.03499999999997,548.4649999999999,1.1,New York
36005024501,4864,1421.0,3713.0,893.0,1439.0,366.0,,,0.29214638157894735,0.18359375,0.7633634868421053,0.29584703947368424,0.07524671052631579,35303.0,46700.0,46.62,173.3425,4059.95,0.4,New York
36005024502,3640,1213.0,2635.0,586.0,1145.0,223.0,,,0.3332417582417582,0.160989010989011,0.7239010989010989,0.31456043956043955,0.06126373626373626,42396.0,52400.0,55.42,151.99333333333334,4952.876666666667,,New York
36005024600,2058,166.0,646.0,1226.0,427.0,304.0,,,0.08066083576287658,0.5957240038872692,0.3138969873663751,0.20748299319727892,0.1477162293488824,77188.0,64100.0,29.68,481.46500000000003,1616.605,1.0,New York
36005024700,1764,959.0,822.0,224.0,461.0,126.0,,,0.5436507936507936,0.12698412698412698,0.46598639455782315,0.2613378684807256,0.07142857142857142,52016.0,52900.0,36.98,259.505,1762.185,,New York
36005024800,3363,256.0,881.0,2114.0,600.0,764.0,,,0.07612250966399048,0.6286054118346714,0.26196848052334226,0.1784121320249777,0.2271781147784716,77731.0,64200.0,17.83,250.79,1453.8233333333335,0.7,New York
36005025000,2383,41.0,495.0,1783.0,461.0,491.0,,,0.017205203524968526,0.7482165337809484,0.20772135963071758,0.19345362987830467,0.20604280318925725,82941.0,72200.0,18.22,287.66999999999996,1432.58,0.8,New York
36005025100,6802,2020.0,4576.0,1264.0,1991.0,427.0,,,0.29697147897677156,0.18582769773596,0.6727433107909438,0.2927080270508674,0.06277565421934725,46728.0,54400.0,31.8,244.6585714285714,5951.038571428572,0.5,New York
36005025200,2530,185.0,738.0,1682.0,527.0,375.0,,,0.07312252964426877,0.6648221343873518,0.291699604743083,0.208300395256917,0.1482213438735178,71042.0,70100.0,15.93,344.665,698.0550000000001,1.0,New York
36005025300,6332,1464.0,4692.0,1455.0,1871.0,344.0,,,0.2312065698041693,0.22978521794061907,0.7409981048641819,0.29548325963360705,0.05432722678458623,40479.0,47600.0,49.88,156.91,5688.7425,,New York
36005025400,1959,66.0,370.0,1524.0,397.0,381.0,,,0.033690658499234305,0.777947932618683,0.18887187340479836,0.2026544155181215,0.19448698315467075,75368.0,60000.0,17.81,207.875,951.85,1.0,New York
36005025500,6529,1496.0,5038.0,1389.0,1863.0,506.0,,,0.22913156685556746,0.2127431459641599,0.7716342472047787,0.28534231888497474,0.07750038290703018,42218.0,49900.0,51.63,245.87333333333333,2164.48,0.3,New York
36005025600,1663,295.0,720.0,823.0,350.0,248.0,,,0.17739025856885146,0.49488875526157544,0.4329524954900782,0.21046301864101022,0.14912808177991582,50980.0,54900.0,10.64,291.025,975.8900000000001,1.0,New York
36005025700,1912,566.0,1449.0,313.0,520.0,132.0,,,0.29602510460251047,0.1637029288702929,0.7578451882845189,0.2719665271966527,0.06903765690376569,39784.0,50300.0,40.37,222.63,851.15,0.3,New York
36005026100,1932,1177.0,602.0,367.0,305.0,417.0,,,0.6092132505175983,0.18995859213250518,0.3115942028985507,0.15786749482401657,0.21583850931677018,54648.0,52300.0,10.6,92.54,844.92,0.4,New York
36005026300,6984,1672.0,4806.0,1955.0,1673.0,1349.0,,,0.23940435280641467,0.27992554410080184,0.6881443298969072,0.2395475372279496,0.19315578465063002,32379.0,45100.0,51.72,247.03400000000002,7613.426000000001,,New York
36005026400,4935,274.0,1850.0,3419.0,1027.0,693.0,,,0.05552178318135765,0.692806484295846,0.37487335359675783,0.20810536980749747,0.14042553191489363,61014.0,62800.0,7.92,288.675,1586.38,1.2,New York
36005026500,6942,1264.0,5188.0,1761.0,2068.0,499.0,,,0.18208009219245175,0.2536732929991357,0.7473350619418035,0.2978968596946125,0.07188130221838088,53177.0,52900.0,40.68,189.4325,6860.047500000001,,New York
36005026601,2911,171.0,1117.0,2101.0,487.0,579.0,,,0.05874270010305737,0.7217451047749914,0.38371693576090693,0.16729646169701134,0.19890072140158022,52619.0,57900.0,16.71,259.73,2838.626666666667,0.8,New York
36005026602,5301,383.0,2282.0,3566.0,947.0,971.0,,,0.07225051877004339,0.6727032635351821,0.43048481418600265,0.17864553857762686,0.1831729862290134,41528.0,54500.0,30.32,203.85,4921.717999999999,0.5,New York
36005026701,4037,637.0,2786.0,913.0,1105.0,268.0,,,0.1577904384443894,0.22615803814713897,0.6901164230864504,0.27371810750557346,0.06638593014614813,46123.0,53200.0,42.31,145.29,6151.599999999999,,New York
36005026702,7040,1564.0,5382.0,1995.0,1967.0,515.0,,,0.22215909090909092,0.2833806818181818,0.7644886363636364,0.2794034090909091,0.07315340909090909,46098.0,52800.0,49.73,227.54333333333332,5439.233333333334,0.6,New York
36005026900,3777,994.0,2769.0,966.0,932.0,341.0,,,0.2631718294943077,0.255758538522637,0.7331215250198571,0.2467566851998941,0.09028329361927456,27670.0,43200.0,34.28,228.88333333333333,2301.853333333333,0.3,New York
36005027300,7942,1802.0,5868.0,2290.0,2095.0,816.0,,,0.22689498866784186,0.2883404683958701,0.7388567111558801,0.2637874590783178,0.10274490052883405,48459.0,51500.0,41.46,149.535,4114.0825,0.4,New York
36005027401,4785,50.0,836.0,4280.0,933.0,926.0,,,0.01044932079414838,0.8944618599791013,0.17471264367816092,0.19498432601880877,0.19352142110762802,82273.0,72200.0,1.54,211.56,437.0575,1.5,New York
36005027402,3386,45.0,515.0,3080.0,562.0,778.0,,0.0,0.013290017720023627,0.9096278795038394,0.15209686946249262,0.16597755463673952,0.2297696396928529,94333.0,76500.0,3.79,151.54666666666665,116.92333333333333,1.4,New York
36005027600,473,267.0,125.0,96.0,77.0,93.0,,218.926979064941,0.5644820295983086,0.2029598308668076,0.2642706131078224,0.16279069767441862,0.19661733615221988,,37300.0,0.0,702.75,218.27,,New York
36005027700,5065,917.0,3745.0,1633.0,1340.0,400.0,,,0.18104639684106613,0.3224086870681145,0.7393879565646594,0.26456071076011844,0.07897334649555775,31500.0,48800.0,41.12,95.22,5740.9125,,New York
36005027900,6966,1195.0,3787.0,3062.0,1396.0,1056.0,,,0.17154751650875683,0.4395635946023543,0.5436405397645707,0.20040195233993682,0.1515934539190353,55406.0,61400.0,33.85,185.52166666666668,4974.281666666667,0.7,New York
36005028100,3794,765.0,1432.0,2145.0,521.0,959.0,,,0.20163415919873484,0.5653663679493938,0.3774380600948867,0.13732208750658936,0.25276752767527677,56667.0,58400.0,11.75,256.15333333333336,3148.5833333333335,0.5,New York
36005028300,3149,1122.0,1947.0,792.0,776.0,386.0,,,0.35630358844077487,0.2515084153699587,0.6182915211178152,0.2464274372816767,0.12257859637980312,22971.0,52800.0,61.44,179.04,2364.3199999999997,0.6,New York
36005028400,894,293.0,248.0,436.0,101.0,202.0,,40.8523395061493,0.3277404921700224,0.48769574944071586,0.27740492170022374,0.11297539149888143,0.22595078299776286,,,,529.74,340.83,,New York
36005028500,3307,299.0,1075.0,2073.0,504.0,539.0,,,0.09041427275476263,0.6268521318415482,0.32506803749622015,0.15240399153311157,0.16298760205624432,65625.0,60300.0,4.85,319.8575,5012.4400000000005,0.8,New York
36005028600,1191,56.0,293.0,790.0,217.0,161.0,,,0.047019311502938706,0.6633081444164568,0.24601175482787574,0.18219983207388749,0.1351805205709488,84286.0,61000.0,12.03,216.59500000000003,1102.055,1.0,New York
36005028700,3178,370.0,1788.0,1324.0,722.0,449.0,,,0.11642542479546884,0.4166142227816237,0.5626179987413468,0.22718691000629326,0.14128382630585273,70319.0,62500.0,12.54,253.92,6225.579999999999,0.7,New York
36005028800,3097,124.0,567.0,2384.0,627.0,568.0,,,0.04003874717468518,0.7697772037455602,0.18308040038747175,0.20245398773006135,0.18340329350984824,80682.0,68800.0,7.14,287.33500000000004,1891.3125,1.5,New York
36005028900,4502,469.0,2847.0,2055.0,993.0,655.0,,,0.10417592181252777,0.4564637938693914,0.6323856063971568,0.2205686361617059,0.1454908929364727,49284.0,54700.0,24.71,147.525,8131.535,0.4,New York
36005029301,1875,153.0,241.0,1549.0,248.0,588.0,0.0,7.85385417938232,0.0816,0.8261333333333334,0.12853333333333333,0.13226666666666667,0.3136,133750.0,80400.0,4.59,340.64,558.685,1.1,New York
36005029302,5052,487.0,705.0,3907.0,754.0,1396.0,,,0.09639746634996041,0.7733570863024545,0.13954869358669833,0.14924782264449724,0.276326207442597,116413.0,73800.0,8.27,319.855,1129.3625,0.9,New York
36005029500,4240,347.0,935.0,3105.0,706.0,669.0,,,0.08183962264150943,0.7323113207547169,0.2205188679245283,0.16650943396226414,0.15778301886792453,94543.0,70100.0,5.78,243.75,2413.835,0.8,New York
36005029600,2549,365.0,537.0,1193.0,318.0,178.0,,336.105803502374,0.14319340918007062,0.4680266771282856,0.21067085131424088,0.12475480580619851,0.06983130639466457,51932.0,52900.0,4.99,335.28,426.245,0.8,New York
36005029700,3554,260.0,478.0,2797.0,647.0,963.0,,,0.07315700619020822,0.7870005627462014,0.1344963421496905,0.18204839617332583,0.27096229600450195,104318.0,71500.0,0.11,231.56333333333336,1156.2966666666669,0.9,New York
36005030000,5838,366.0,2459.0,3859.0,1120.0,919.0,,,0.06269270298047276,0.6610140459061322,0.421205892428914,0.19184652278177458,0.15741692360397397,72568.0,64000.0,10.96,329.69166666666666,3878.8333333333335,1.0,New York
36005030100,1304,123.0,188.0,1055.0,134.0,633.0,,,0.09432515337423313,0.8090490797546013,0.1441717791411043,0.10276073619631902,0.4854294478527607,82554.0,64300.0,4.14,165.63,985.235,0.8,New York
36005030701,5378,281.0,655.0,4646.0,1041.0,1271.0,,44.6640927493572,0.05224990702863518,0.8638899219040536,0.12179248791372257,0.19356638155448122,0.2363332093715136,128919.0,87300.0,0.42,271.9125,1202.7625,1.0,New York
36005030900,3891,277.0,310.0,3372.0,471.0,1959.0,0.0,171.576839910296,0.07118992546903109,0.866615265998458,0.0796710357234644,0.12104857363145721,0.5034695451040864,108470.0,72600.0,5.84,552.8775,553.9725,0.9,New York
36005031000,4415,950.0,1221.0,2404.0,712.0,1352.0,,5.71377569437027,0.21517553793884484,0.5445073612684032,0.27655719139297846,0.16126840317100793,0.3062287655719139,111106.0,76700.0,11.32,471.18,696.4933333333333,1.7,New York
36005031200,1524,250.0,448.0,911.0,270.0,278.0,,3.18076300621033,0.16404199475065617,0.597769028871391,0.29396325459317585,0.17716535433070865,0.18241469816272965,102188.0,74000.0,8.87,147.51999999999998,855.625,1.2,New York
36005031400,1966,280.0,588.0,1177.0,343.0,457.0,,16.5356209278107,0.14242115971515767,0.598677517802645,0.2990844354018311,0.17446592065106817,0.23245167853509666,95486.0,74000.0,6.7,221.285,916.675,1.2,New York
36005031600,1863,316.0,519.0,1026.0,459.0,295.0,,,0.16961889425657542,0.5507246376811594,0.2785829307568438,0.2463768115942029,0.1583467525496511,90294.0,71400.0,10.74,373.5,935.3199999999999,1.3,New York
36005031800,1810,315.0,600.0,984.0,322.0,382.0,,,0.17403314917127072,0.543646408839779,0.3314917127071823,0.17790055248618786,0.2110497237569061,118250.0,86600.0,8.44,331.255,761.81,1.8,New York
36005031900,751,87.0,144.0,516.0,1.0,80.0,,0.0,0.11584553928095873,0.6870838881491345,0.19174434087882822,0.0013315579227696406,0.10652463382157124,,,,437.21,409.1,,New York
36005032300,4904,544.0,947.0,3748.0,705.0,1102.0,,,0.11092985318107668,0.7642740619902121,0.19310766721044045,0.14376019575856444,0.22471451876019577,88026.0,66900.0,4.78,302.76,873.9175,0.7,New York
36005032400,2957,1013.0,1499.0,1164.0,717.0,392.0,,,0.3425769360838688,0.39364220493743657,0.5069327020629016,0.24247548190733853,0.13256679066621577,23741.0,46400.0,32.52,366.13,870.05,0.5,New York
36005032600,3154,429.0,896.0,1756.0,618.0,600.0,,,0.13601775523145213,0.5567533291058973,0.28408370323398857,0.1959416613823716,0.19023462270133165,95071.0,71300.0,11.48,179.26333333333332,1248.5766666666666,1.0,New York
36005032800,3979,1111.0,1802.0,1576.0,1083.0,406.0,,,0.27921588338778586,0.3960794169389294,0.45287760743905503,0.2721789394320181,0.10203568735863282,44680.0,51100.0,35.95,335.9525,3393.88,0.5,New York
36005033000,5696,1229.0,2482.0,2841.0,1376.0,713.0,,,0.21576544943820225,0.49877106741573035,0.4357443820224719,0.24157303370786518,0.1251755617977528,39018.0,50000.0,28.0,204.85250000000002,3848.07,0.5,New York
36005033201,4115,951.0,2290.0,1920.0,795.0,680.0,,,0.23110571081409478,0.4665856622114216,0.5565006075334143,0.19319562575941676,0.1652490886998785,37255.0,47000.0,24.95,261.96666666666664,5162.723333333333,0.4,New York
36005033202,4167,1410.0,2169.0,1482.0,855.0,765.0,,,0.3383729301655867,0.3556515478761699,0.5205183585313174,0.20518358531317496,0.183585313174946,44812.0,51600.0,18.36,246.095,5093.465,0.6,New York
36005033400,1351,468.0,756.0,449.0,356.0,114.0,,,0.3464100666173205,0.3323464100666173,0.5595854922279793,0.26350851221317545,0.0843819393042191,,,,103.27,172.98,,New York
36005033500,2178,145.0,261.0,1841.0,371.0,436.0,,29.6205246606842,0.06657483930211203,0.8452708907254362,0.11983471074380166,0.17033976124885217,0.20018365472910926,99659.0,79300.0,12.76,471.1766666666667,3286.4933333333333,1.0,New York
36005033700,2357,104.0,374.0,1808.0,563.0,391.0,,,0.04412388629613916,0.7670767925328807,0.15867628341111584,0.2388629613915995,0.16588884174798474,114151.0,80100.0,1.41,161.38333333333333,2826.7833333333333,1.2,New York
36005034000,4618,2121.0,2255.0,1152.0,1231.0,367.0,,,0.4592897358163707,0.2494586401039411,0.4883066262451278,0.26656561281940233,0.07947163274144652,57782.0,56600.0,21.51,236.035,4270.5625,0.7,New York
36005034200,1675,948.0,564.0,290.0,471.0,151.0,,,0.5659701492537313,0.17313432835820897,0.33671641791044776,0.28119402985074626,0.09014925373134329,64113.0,65100.0,17.86,137.465,1181.215,1.0,New York
36005034300,1649,295.0,558.0,942.0,330.0,368.0,,,0.17889630078835658,0.5712553062462098,0.3383869011522135,0.20012128562765313,0.22316555488174653,83991.0,66300.0,1.71,185.745,2985.855,1.2,New York
36005034400,1736,856.0,606.0,360.0,431.0,201.0,,,0.4930875576036866,0.2073732718894009,0.3490783410138249,0.24827188940092165,0.11578341013824885,79779.0,66600.0,19.02,262.86,1033.105,1.3,New York
36005034500,3566,492.0,841.0,2205.0,648.0,708.0,,,0.13796971396522714,0.6183398766124509,0.23583847448121145,0.18171620863712842,0.19854178351093663,109167.0,73400.0,6.79,370.59666666666664,2297.9333333333334,1.0,New York
36005034800,6129,3586.0,2315.0,1137.0,1640.0,713.0,,,0.5850872899331049,0.18551150269211944,0.3777125142763909,0.26758035568608257,0.11633219122205907,42537.0,54200.0,28.92,278.6175,1282.0625,1.0,New York
36005035000,1925,1258.0,532.0,239.0,514.0,165.0,,,0.6535064935064935,0.12415584415584416,0.27636363636363637,0.26701298701298704,0.08571428571428572,64172.0,68000.0,29.61,247.44,1579.12,1.1,New York
36005035100,3186,374.0,805.0,2218.0,407.0,311.0,,215.959332581609,0.11738857501569366,0.6961707470182047,0.25266792215944756,0.12774639045825487,0.09761456371625864,96131.0,65200.0,5.21,454.64000000000004,1010.6233333333333,0.9,New York
36005035600,2027,1555.0,389.0,211.0,515.0,227.0,,,0.7671435619141589,0.10409472126295018,0.19190922545633943,0.2540700542673902,0.11198815984213123,78803.0,75200.0,25.96,190.44,1311.4250000000002,1.2,New York
36005035800,7166,5951.0,1041.0,474.0,1728.0,896.0,,421.243982493877,0.8304493441250349,0.06614568797097405,0.1452693273792911,0.24113871057772815,0.1250348869662294,80727.0,67500.0,16.13,340.64428571428573,1602.6085714285714,1.2,New York
36005035900,2061,677.0,1492.0,557.0,630.0,174.0,,,0.3284813197476953,0.2702571567200388,0.7239204269771955,0.3056768558951965,0.08442503639010189,26442.0,44200.0,44.19,195.8,1773.86,0.4,New York
36005036000,2706,1309.0,894.0,803.0,567.0,432.0,,,0.483739837398374,0.2967479674796748,0.3303769401330377,0.20953436807095344,0.15964523281596452,83438.0,71300.0,6.63,295.94,1534.323333333333,1.2,New York
36005036100,6019,2074.0,4316.0,1702.0,1785.0,823.0,,,0.34457551088220634,0.2827712244558897,0.7170626349892009,0.2965608905133743,0.13673367669048014,20435.0,46300.0,66.62,169.518,6950.654,,New York
36005036300,7509,2477.0,5633.0,2113.0,2636.0,493.0,,,0.3298708216806499,0.28139565854308163,0.750166466906379,0.3510454121720602,0.06565454787588228,27374.0,46300.0,59.46,146.85333333333332,5222.7733333333335,0.4,New York
36005036400,2557,2284.0,275.0,73.0,656.0,317.0,,,0.8932342588971451,0.028549080954243255,0.10754790770434103,0.2565506452874462,0.12397340633554947,55208.0,62500.0,41.68,171.21666666666667,1846.3,0.9,New York
36005036501,3965,2114.0,2114.0,784.0,1296.0,222.0,,,0.5331651954602774,0.19773013871374528,0.5331651954602774,0.32686002522068097,0.055989911727616644,36535.0,48000.0,47.84,106.39666666666666,4298.276666666667,,New York
36005036502,2423,902.0,1674.0,499.0,809.0,129.0,,,0.37226578621543543,0.20594304581097814,0.6908790755262072,0.33388361535286837,0.05323978539001238,28566.0,48400.0,58.55,191.105,3602.2349999999997,0.5,New York
36005036700,2599,1035.0,1733.0,575.0,914.0,110.0,,,0.39823008849557523,0.22123893805309736,0.666794921123509,0.351673720661793,0.04232397075798384,,47800.0,35.19,415.745,4803.549999999999,0.6,New York
36005036800,2011,1559.0,455.0,192.0,616.0,203.0,,,0.775236200895077,0.09547488811536549,0.2262555942317255,0.3063152660367976,0.1009448035803083,42460.0,70500.0,20.68,210.555,1064.85,1.0,New York
36005036901,2005,722.0,1451.0,513.0,634.0,216.0,,,0.3600997506234414,0.25586034912718203,0.7236907730673316,0.3162094763092269,0.10773067331670823,23854.0,42300.0,49.19,170.995,2713.26,,New York
36005036902,2119,1028.0,1248.0,445.0,660.0,135.0,,,0.48513449740443604,0.2100047192071732,0.588957055214724,0.3114676734308636,0.06370929683813119,15625.0,41800.0,60.22,147.525,2761.3,,New York
36005037000,2303,1691.0,493.0,263.0,610.0,289.0,,,0.734259661311333,0.11419887103777682,0.21406860616587062,0.26487190620929224,0.12548849326964828,76065.0,68400.0,5.94,228.43666666666664,1625.6366666666665,1.3,New York
36005037100,4241,1821.0,2677.0,1061.0,1157.0,578.0,,,0.42937986323980193,0.2501768450837067,0.6312190521103513,0.2728130157981608,0.1362886111766093,24683.0,43400.0,56.99,204.85750000000002,2977.4849999999997,0.4,New York
36005037200,2222,1307.0,755.0,315.0,560.0,227.0,,,0.5882088208820883,0.14176417641764177,0.3397839783978398,0.252025202520252,0.10216021602160216,51705.0,54400.0,24.35,177.025,2304.325,0.8,New York
36005037300,5318,2306.0,3377.0,1190.0,1774.0,374.0,,,0.4336216622790523,0.2237683339601354,0.6350131628431741,0.33358405415569764,0.07032719067318541,47650.0,50300.0,46.64,154.22750000000002,2826.8675,0.4,New York
36005037400,3441,1996.0,1505.0,556.0,924.0,449.0,,,0.5800639349026446,0.16158093577448415,0.43737285672769544,0.26852659110723626,0.13048532403371113,35232.0,43300.0,46.72,174.68,6040.885,0.4,New York
36005037504,3677,1384.0,2434.0,822.0,1142.0,373.0,,,0.37639379929290184,0.2235518085395703,0.6619526788142508,0.3105792765841719,0.10144139243948871,25417.0,41600.0,62.02,227.54333333333332,1787.736666666667,,New York
36005037600,2148,1213.0,815.0,389.0,540.0,169.0,,,0.5647113594040968,0.18109869646182494,0.37942271880819367,0.25139664804469275,0.07867783985102421,55000.0,58300.0,25.11,252.805,2500.16,0.8,New York
36005037800,3048,1898.0,1058.0,487.0,873.0,239.0,,,0.6227034120734908,0.1597769028871391,0.34711286089238846,0.28641732283464566,0.07841207349081365,46136.0,52200.0,42.91,278.50666666666666,5383.256666666667,0.6,New York
36005037900,5093,2765.0,2526.0,743.0,1780.0,280.0,,,0.5429020223836638,0.14588651089731003,0.49597486746514824,0.34949931278225016,0.054977419988219124,32269.0,47000.0,52.36,192.85399999999998,8351.692,0.3,New York
36005038000,4585,3462.0,1030.0,392.0,1117.0,792.0,,,0.7550708833151581,0.08549618320610687,0.22464558342420937,0.24362050163576882,0.1727371864776445,39856.0,48400.0,43.41,246.43,3323.3675000000003,0.4,New York
36005038100,6382,1930.0,4564.0,1417.0,1829.0,433.0,,,0.3024130366656221,0.2220307113757443,0.7151363209025384,0.28658727671576306,0.06784706988404889,38937.0,50300.0,38.56,243.1916666666667,11891.743333333332,,New York
36005038200,2596,2143.0,479.0,153.0,764.0,236.0,,,0.8255007704160247,0.05893682588597843,0.18451463790446843,0.2942989214175655,0.09090909090909091,54844.0,56300.0,19.4,277.615,1117.605,0.9,New York
36005038301,4797,1670.0,3316.0,981.0,1518.0,257.0,,,0.34813425057327496,0.2045028142589118,0.6912653741922035,0.316447779862414,0.05357515113612674,48964.0,51700.0,39.43,222.18000000000004,7310.843333333333,0.3,New York
36005038500,4758,1703.0,3169.0,1071.0,1670.0,315.0,,,0.35792349726775957,0.22509457755359394,0.666036149642707,0.3509878100042034,0.06620428751576292,21875.0,41000.0,67.59,259.845,3804.9275000000002,,New York
36005038600,7409,6242.0,1182.0,412.0,2019.0,616.0,,,0.8424888648940477,0.05560804427048185,0.15953569982453772,0.27250641112160884,0.0831421244432447,58382.0,59400.0,27.38,209.7175,2139.16875,0.7,New York
36005038700,3216,864.0,1954.0,1069.0,902.0,196.0,,,0.26865671641791045,0.33240049751243783,0.6075870646766169,0.2804726368159204,0.060945273631840796,39080.0,47200.0,46.37,274.0366666666667,4119.463333333333,,New York
36005038800,2606,2218.0,367.0,122.0,700.0,302.0,,,0.8511128165771297,0.04681504221028396,0.14082885648503454,0.2686108979278588,0.11588641596316193,64094.0,62400.0,38.33,349.36,631.69,1.1,New York
36005038900,5325,893.0,3075.0,2404.0,1438.0,309.0,,,0.16769953051643194,0.4514553990610329,0.5774647887323944,0.27004694835680754,0.05802816901408451,37260.0,45500.0,35.79,253.204,7146.492,,New York
36005039000,2975,2341.0,698.0,196.0,923.0,215.0,,,0.786890756302521,0.06588235294117648,0.2346218487394958,0.3102521008403361,0.07226890756302522,52386.0,55700.0,35.32,228.66,1599.105,0.7,New York
36005039100,6992,1330.0,4948.0,2515.0,2261.0,454.0,,,0.19021739130434784,0.35969679633867274,0.7076659038901602,0.3233695652173913,0.06493135011441648,29154.0,50900.0,47.46,253.24833333333336,4032.2450000000003,0.4,New York
36005039200,1781,1267.0,491.0,194.0,528.0,124.0,,,0.7113980909601347,0.10892756878158338,0.27568781583380125,0.29646266142616506,0.06962380685008422,54451.0,59000.0,16.81,335.28,2316.515,0.8,New York
36005039300,8143,3056.0,4930.0,2046.0,2517.0,747.0,,,0.3752916615497974,0.25125874984649393,0.605427974947808,0.309099840353678,0.09173523271521553,22569.0,44600.0,70.44,246.32000000000002,5577.009999999999,,New York
36005039400,4573,2974.0,1497.0,578.0,1237.0,538.0,,,0.6503389459873169,0.12639405204460966,0.3273562212989285,0.27050076536190687,0.11764705882352941,50667.0,57900.0,32.15,339.64,4392.7425,0.7,New York
36005039500,4146,1686.0,2662.0,769.0,1256.0,333.0,,,0.40665701881331406,0.1854799807042933,0.6420646406174626,0.30294259527255185,0.08031837916063676,25211.0,43700.0,53.01,235.705,1554.0425,0.3,New York
36005039600,3756,2993.0,736.0,205.0,1079.0,404.0,,,0.7968583599574015,0.05457933972310969,0.1959531416400426,0.2872736954206603,0.10756123535676251,38923.0,53200.0,42.63,240.3975,2046.73,0.6,New York
36005039700,3702,341.0,1022.0,2497.0,268.0,242.0,,,0.09211237169097786,0.6745002701242572,0.27606699081577524,0.07239330091842247,0.06537007023230686,28125.0,39100.0,52.46,228.66500000000002,5373.315,0.2,New York
36005039800,3090,2746.0,309.0,82.0,849.0,293.0,,,0.888673139158576,0.026537216828478965,0.1,0.27475728155339807,0.09482200647249191,55433.0,60500.0,20.96,366.5733333333333,554.0033333333333,1.1,New York
36005039901,5228,1437.0,3392.0,1151.0,1491.0,323.0,,,0.2748661055853099,0.22016067329762815,0.648814078041316,0.28519510328997705,0.061782708492731445,36338.0,46100.0,53.33,179.976,14158.532000000001,0.2,New York
36005039902,5279,1547.0,3696.0,1027.0,1651.0,331.0,,,0.293047925743512,0.19454442129191135,0.7001326008713772,0.3127486266338322,0.0627012691797689,46174.0,50100.0,45.25,145.64600000000002,20275.951999999997,0.3,New York
36005040100,4593,1111.0,3416.0,1201.0,1319.0,288.0,,,0.24188983235358152,0.2614848682778141,0.7437404746353146,0.2871761376006967,0.06270411495754409,25873.0,42900.0,34.13,230.404,16144.939999999999,,New York
36005040302,4386,920.0,3472.0,1145.0,1358.0,307.0,,,0.20975832193342453,0.2610579115367077,0.791609667122663,0.30962152302781576,0.06999544003647971,37318.0,47600.0,63.89,176.58,14667.24,,New York
