"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Median Household Income","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","mhhinc","TimeFrame","GeoVintage","Source","Location"
"Census Tract","06001451505","CA","06001451505","=""06001451505""","201917","2017-2021","2020","Census","California (State)"
"Census Tract","06001451506","CA","06001451506","=""06001451506""","101858","2017-2021","2020","Census","California (State)"
"Census Tract","06001451601","CA","06001451601","=""06001451601""","179341","2017-2021","2020","Census","California (State)"
"Census Tract","06001451602","CA","06001451602","=""06001451602""","140978","2017-2021","2020","Census","California (State)"
"Census Tract","06001451701","CA","06001451701","=""06001451701""","173563","2017-2021","2020","Census","California (State)"
"Census Tract","06001451703","CA","06001451703","=""06001451703""","179118","2017-2021","2020","Census","California (State)"
"Census Tract","06001451704","CA","06001451704","=""06001451704""","145556","2017-2021","2020","Census","California (State)"
"Census Tract","06001981900","CA","06001981900","=""06001981900""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06001982000","CA","06001982000","=""06001982000""","122411","2017-2021","2020","Census","California (State)"
"Census Tract","06001982100","CA","06001982100","=""06001982100""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06001983200","CA","06001983200","=""06001983200""","168173","2017-2021","2020","Census","California (State)"
"Census Tract","06001990000","CA","06001990000","=""06001990000""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06003010000","CA","06003010000","=""06003010000""","96000","2017-2021","2020","Census","California (State)"
"Census Tract","06005000101","CA","06005000101","=""06005000101""","78254","2017-2021","2020","Census","California (State)"
"Census Tract","06005000102","CA","06005000102","=""06005000102""","48750","2017-2021","2020","Census","California (State)"
"Census Tract","06005000201","CA","06005000201","=""06005000201""","78568","2017-2021","2020","Census","California (State)"
"Census Tract","06005000202","CA","06005000202","=""06005000202""","53482","2017-2021","2020","Census","California (State)"
"Census Tract","06005000301","CA","06005000301","=""06005000301""","90694","2017-2021","2020","Census","California (State)"
"Census Tract","06005000303","CA","06005000303","=""06005000303""","56758","2017-2021","2020","Census","California (State)"
"Census Tract","06005000304","CA","06005000304","=""06005000304""","82917","2017-2021","2020","Census","California (State)"
"Census Tract","06005000401","CA","06005000401","=""06005000401""","69167","2017-2021","2020","Census","California (State)"
"Census Tract","06005000402","CA","06005000402","=""06005000402""","76182","2017-2021","2020","Census","California (State)"
"Census Tract","06005000500","CA","06005000500","=""06005000500""","68150","2017-2021","2020","Census","California (State)"
"Census Tract","06007000102","CA","06007000102","=""06007000102""","63750","2017-2021","2020","Census","California (State)"
"Census Tract","06007000103","CA","06007000103","=""06007000103""","98833","2017-2021","2020","Census","California (State)"
"Census Tract","06007000104","CA","06007000104","=""06007000104""","71972","2017-2021","2020","Census","California (State)"
"Census Tract","06007000201","CA","06007000201","=""06007000201""","52515","2017-2021","2020","Census","California (State)"
"Census Tract","06007000202","CA","06007000202","=""06007000202""","52917","2017-2021","2020","Census","California (State)"
"Census Tract","06007000300","CA","06007000300","=""06007000300""","50280","2017-2021","2020","Census","California (State)"
"Census Tract","06007000401","CA","06007000401","=""06007000401""","91840","2017-2021","2020","Census","California (State)"
"Census Tract","06007000403","CA","06007000403","=""06007000403""","56150","2017-2021","2020","Census","California (State)"
"Census Tract","06007000404","CA","06007000404","=""06007000404""","109306","2017-2021","2020","Census","California (State)"
"Census Tract","06007000501","CA","06007000501","=""06007000501""","90972","2017-2021","2020","Census","California (State)"
"Census Tract","06007000502","CA","06007000502","=""06007000502""","33317","2017-2021","2020","Census","California (State)"
"Census Tract","06007000601","CA","06007000601","=""06007000601""","80896","2017-2021","2020","Census","California (State)"
"Census Tract","06007000603","CA","06007000603","=""06007000603""","36209","2017-2021","2020","Census","California (State)"
"Census Tract","06007000604","CA","06007000604","=""06007000604""","31364","2017-2021","2020","Census","California (State)"
"Census Tract","06007000700","CA","06007000700","=""06007000700""","62727","2017-2021","2020","Census","California (State)"
"Census Tract","06007000800","CA","06007000800","=""06007000800""","75332","2017-2021","2020","Census","California (State)"
"Census Tract","06007000901","CA","06007000901","=""06007000901""","99724","2017-2021","2020","Census","California (State)"
"Census Tract","06007000903","CA","06007000903","=""06007000903""","55059","2017-2021","2020","Census","California (State)"
"Census Tract","06007000904","CA","06007000904","=""06007000904""","79946","2017-2021","2020","Census","California (State)"
"Census Tract","06007001000","CA","06007001000","=""06007001000""","39479","2017-2021","2020","Census","California (State)"
"Census Tract","06007001100","CA","06007001100","=""06007001100""","46989","2017-2021","2020","Census","California (State)"
"Census Tract","06007001200","CA","06007001200","=""06007001200""","44663","2017-2021","2020","Census","California (State)"
"Census Tract","06007001300","CA","06007001300","=""06007001300""","38914","2017-2021","2020","Census","California (State)"
"Census Tract","06007001400","CA","06007001400","=""06007001400""","128704","2017-2021","2020","Census","California (State)"
"Census Tract","06007001500","CA","06007001500","=""06007001500""","106646","2017-2021","2020","Census","California (State)"
"Census Tract","06007001601","CA","06007001601","=""06007001601""","136551","2017-2021","2020","Census","California (State)"
"Census Tract","06007001602","CA","06007001602","=""06007001602""","117933","2017-2021","2020","Census","California (State)"
"Census Tract","06007001702","CA","06007001702","=""06007001702""","53646","2017-2021","2020","Census","California (State)"
"Census Tract","06007001703","CA","06007001703","=""06007001703""","58077","2017-2021","2020","Census","California (State)"
"Census Tract","06007001704","CA","06007001704","=""06007001704""","50569","2017-2021","2020","Census","California (State)"
"Census Tract","06007001800","CA","06007001800","=""06007001800""","60313","2017-2021","2020","Census","California (State)"
"Census Tract","06007001900","CA","06007001900","=""06007001900""","N/A","2017-2021","2020","Census","California (State)"
"Census Tract","06007002000","CA","06007002000","=""06007002000""","54286","2017-2021","2020","Census","California (State)"
"Census Tract","06007002100","CA","06007002100","=""06007002100""","51788","2017-2021","2020","Census","California (State)"
"Census Tract","06007002200","CA","06007002200","=""06007002200""","83623","2017-2021","2020","Census","California (State)"
"Census Tract","06007002300","CA","06007002300","=""06007002300""","40625","2017-2021","2020","Census","California (State)"
"Census Tract","06007002401","CA","06007002401","=""06007002401""","39911","2017-2021","2020","Census","California (State)"
"Census Tract","06007002402","CA","06007002402","=""06007002402""","54452","2017-2021","2020","Census","California (State)"
"Census Tract","06007002500","CA","06007002500","=""06007002500""","43125","2017-2021","2020","Census","California (State)"
"Census Tract","06007002601","CA","06007002601","=""06007002601""","72647","2017-2021","2020","Census","California (State)"
"Census Tract","06007002602","CA","06007002602","=""06007002602""","57098","2017-2021","2020","Census","California (State)"
"Census Tract","06007002700","CA","06007002700","=""06007002700""","50772","2017-2021","2020","Census","California (State)"
"Census Tract","06007002800","CA","06007002800","=""06007002800""","34933","2017-2021","2020","Census","California (State)"
"Census Tract","06007002900","CA","06007002900","=""06007002900""","49732","2017-2021","2020","Census","California (State)"
"Census Tract","06007003001","CA","06007003001","=""06007003001""","31976","2017-2021","2020","Census","California (State)"
"Census Tract","06007003002","CA","06007003002","=""06007003002""","55539","2017-2021","2020","Census","California (State)"
"Census Tract","06007003100","CA","06007003100","=""06007003100""","79839","2017-2021","2020","Census","California (State)"
"Census Tract","06007003200","CA","06007003200","=""06007003200""","39412","2017-2021","2020","Census","California (State)"
"Census Tract","06007003300","CA","06007003300","=""06007003300""","59096","2017-2021","2020","Census","California (State)"
"Census Tract","06007003400","CA","06007003400","=""06007003400""","62500","2017-2021","2020","Census","California (State)"
"Census Tract","06007003501","CA","06007003501","=""06007003501""","72500","2017-2021","2020","Census","California (State)"
"Census Tract","06007003502","CA","06007003502","=""06007003502""","47909","2017-2021","2020","Census","California (State)"
"Census Tract","06007003600","CA","06007003600","=""06007003600""","79193","2017-2021","2020","Census","California (State)"
"Census Tract","06007003700","CA","06007003700","=""06007003700""","36263","2017-2021","2020","Census","California (State)"
"Census Tract","06009000121","CA","06009000121","=""06009000121""","54318","2017-2021","2020","Census","California (State)"
"Census Tract","06009000122","CA","06009000122","=""06009000122""","50955","2017-2021","2020","Census","California (State)"
"Census Tract","06009000123","CA","06009000123","=""06009000123""","85430","2017-2021","2020","Census","California (State)"
"Census Tract","06009000124","CA","06009000124","=""06009000124""","95250","2017-2021","2020","Census","California (State)"
"Census Tract","06009000220","CA","06009000220","=""06009000220""","68281","2017-2021","2020","Census","California (State)"
"Census Tract","06009000221","CA","06009000221","=""06009000221""","87842","2017-2021","2020","Census","California (State)"
"Census Tract","06009000222","CA","06009000222","=""06009000222""","87547","2017-2021","2020","Census","California (State)"
"Census Tract","06009000301","CA","06009000301","=""06009000301""","48848","2017-2021","2020","Census","California (State)"
"Census Tract","06009000302","CA","06009000302","=""06009000302""","53561","2017-2021","2020","Census","California (State)"
"Census Tract","06009000400","CA","06009000400","=""06009000400""","61204","2017-2021","2020","Census","California (State)"
"Census Tract","06009000501","CA","06009000501","=""06009000501""","78000","2017-2021","2020","Census","California (State)"
"Census Tract","06009000504","CA","06009000504","=""06009000504""","112708","2017-2021","2020","Census","California (State)"
"Census Tract","06009000505","CA","06009000505","=""06009000505""","66406","2017-2021","2020","Census","California (State)"
"Census Tract","06009000506","CA","06009000506","=""06009000506""","88529","2017-2021","2020","Census","California (State)"
"Census Tract","06011000100","CA","06011000100","=""06011000100""","54507","2017-2021","2020","Census","California (State)"
"Census Tract","06011000200","CA","06011000200","=""06011000200""","55652","2017-2021","2020","Census","California (State)"
"Census Tract","06011000301","CA","06011000301","=""06011000301""","72292","2017-2021","2020","Census","California (State)"
"Census Tract","06011000302","CA","06011000302","=""06011000302""","85871","2017-2021","2020","Census","California (State)"
"Census Tract","06011000400","CA","06011000400","=""06011000400""","46250","2017-2021","2020","Census","California (State)"
"Census Tract","06011000500","CA","06011000500","=""06011000500""","57356","2017-2021","2020","Census","California (State)"
"Census Tract","06013301000","CA","06013301000","=""06013301000""","102614","2017-2021","2020","Census","California (State)"
"Census Tract","06013302005","CA","06013302005","=""06013302005""","85401","2017-2021","2020","Census","California (State)"
"Census Tract","06013302006","CA","06013302006","=""06013302006""","103346","2017-2021","2020","Census","California (State)"
"Census Tract","06013302007","CA","06013302007","=""06013302007""","87649","2017-2021","2020","Census","California (State)"
"Census Tract","06013302009","CA","06013302009","=""06013302009""","114943","2017-2021","2020","Census","California (State)"
"Census Tract","06013302011","CA","06013302011","=""06013302011""","115443","2017-2021","2020","Census","California (State)"
"Census Tract","06013302012","CA","06013302012","=""06013302012""","151797","2017-2021","2020","Census","California (State)"
"Census Tract","06013302013","CA","06013302013","=""06013302013""","135560","2017-2021","2020","Census","California (State)"
"Census Tract","06013302014","CA","06013302014","=""06013302014""","134190","2017-2021","2020","Census","California (State)"
"Census Tract","06013303104","CA","06013303104","=""06013303104""","134000","2017-2021","2020","Census","California (State)"
"Census Tract","06013303105","CA","06013303105","=""06013303105""","105833","2017-2021","2020","Census","California (State)"
"Census Tract","06013303106","CA","06013303106","=""06013303106""","83606","2017-2021","2020","Census","California (State)"
"Census Tract","06013303107","CA","06013303107","=""06013303107""","109214","2017-2021","2020","Census","California (State)"
"Census Tract","06013303202","CA","06013303202","=""06013303202""","155954","2017-2021","2020","Census","California (State)"
"Census Tract","06013303204","CA","06013303204","=""06013303204""","95417","2017-2021","2020","Census","California (State)"
"Census Tract","06013303206","CA","06013303206","=""06013303206""","135199","2017-2021","2020","Census","California (State)"
"Census Tract","06013303207","CA","06013303207","=""06013303207""","103444","2017-2021","2020","Census","California (State)"
"Census Tract","06013303208","CA","06013303208","=""06013303208""","126021","2017-2021","2020","Census","California (State)"
"Census Tract","06013303209","CA","06013303209","=""06013303209""","143692","2017-2021","2020","Census","California (State)"
"Census Tract","06013303210","CA","06013303210","=""06013303210""","97315","2017-2021","2020","Census","California (State)"
"Census Tract","06013303211","CA","06013303211","=""06013303211""","151739","2017-2021","2020","Census","California (State)"
"Census Tract","06013304001","CA","06013304001","=""06013304001""","168403","2017-2021","2020","Census","California (State)"
"Census Tract","06013304002","CA","06013304002","=""06013304002""","82708","2017-2021","2020","Census","California (State)"
"Census Tract","06013304003","CA","06013304003","=""06013304003""","142642","2017-2021","2020","Census","California (State)"
"Census Tract","06013304004","CA","06013304004","=""06013304004""","133415","2017-2021","2020","Census","California (State)"
"Census Tract","06013304006","CA","06013304006","=""06013304006""","181339","2017-2021","2020","Census","California (State)"
"Census Tract","06013304007","CA","06013304007","=""06013304007""","133323","2017-2021","2020","Census","California (State)"
"Census Tract","06013305000","CA","06013305000","=""06013305000""","43476","2017-2021","2020","Census","California (State)"
"Census Tract","06013306002","CA","06013306002","=""06013306002""","93952","2017-2021","2020","Census","California (State)"
"Census Tract","06013306003","CA","06013306003","=""06013306003""","55745","2017-2021","2020","Census","California (State)"
"Census Tract","06013306004","CA","06013306004","=""06013306004""","74659","2017-2021","2020","Census","California (State)"
"Census Tract","06013307101","CA","06013307101","=""06013307101""","69784","2017-2021","2020","Census","California (State)"
"Census Tract","06013307102","CA","06013307102","=""06013307102""","70077","2017-2021","2020","Census","California (State)"
"Census Tract","06013307201","CA","06013307201","=""06013307201""","59677","2017-2021","2020","Census","California (State)"
"Census Tract","06013307202","CA","06013307202","=""06013307202""","53766","2017-2021","2020","Census","California (State)"
"Census Tract","06013307204","CA","06013307204","=""06013307204""","82545","2017-2021","2020","Census","California (State)"
"Census Tract","06013307205","CA","06013307205","=""06013307205""","63297","2017-2021","2020","Census","California (State)"
"Census Tract","06013308001","CA","06013308001","=""06013308001""","74245","2017-2021","2020","Census","California (State)"
"Census Tract","06013308002","CA","06013308002","=""06013308002""","119938","2017-2021","2020","Census","California (State)"
"Census Tract","06013309000","CA","06013309000","=""06013309000""","66197","2017-2021","2020","Census","California (State)"
"Census Tract","06013310000","CA","06013310000","=""06013310000""","62265","2017-2021","2020","Census","California (State)"
"Census Tract","06013311000","CA","06013311000","=""06013311000""","73889","2017-2021","2020","Census","California (State)"
"Census Tract","06013312000","CA","06013312000","=""06013312000""","49663","2017-2021","2020","Census","California (State)"
"Census Tract","06013313102","CA","06013313102","=""06013313102""","83892","2017-2021","2020","Census","California (State)"
"Census Tract","06013313104","CA","06013313104","=""06013313104""","50743","2017-2021","2020","Census","California (State)"
"Census Tract","06013313105","CA","06013313105","=""06013313105""","66280","2017-2021","2020","Census","California (State)"
"Census Tract","06013313106","CA","06013313106","=""06013313106""","122344","2017-2021","2020","Census","California (State)"
"Census Tract","06013313107","CA","06013313107","=""06013313107""","119205","2017-2021","2020","Census","California (State)"
"Census Tract","06013313203","CA","06013313203","=""06013313203""","116458","2017-2021","2020","Census","California (State)"
"Census Tract","06013313204","CA","06013313204","=""06013313204""","98625","2017-2021","2020","Census","California (State)"
"Census Tract","06013313205","CA","06013313205","=""06013313205""","99123","2017-2021","2020","Census","California (State)"
"Census Tract","06013313206","CA","06013313206","=""06013313206""","74250","2017-2021","2020","Census","California (State)"
"Census Tract","06013314102","CA","06013314102","=""06013314102""","85331","2017-2021","2020","Census","California (State)"
"Census Tract","06013314103","CA","06013314103","=""06013314103""","74688","2017-2021","2020","Census","California (State)"
"Census Tract","06013314105","CA","06013314105","=""06013314105""","62083","2017-2021","2020","Census","California (State)"
"Census Tract","06013314106","CA","06013314106","=""06013314106""","64242","2017-2021","2020","Census","California (State)"
"Census Tract","06013314200","CA","06013314200","=""06013314200""","60750","2017-2021","2020","Census","California (State)"
"Census Tract","06013315000","CA","06013315000","=""06013315000""","85882","2017-2021","2020","Census","California (State)"
"Census Tract","06013316000","CA","06013316000","=""06013316000""","35729","2017-2021","2020","Census","California (State)"
"Census Tract","06013317000","CA","06013317000","=""06013317000""","71513","2017-2021","2020","Census","California (State)"
"Census Tract","06013318000","CA","06013318000","=""06013318000""","83413","2017-2021","2020","Census","California (State)"
"Census Tract","06013319001","CA","06013319001","=""06013319001""","125268","2017-2021","2020","Census","California (State)"
"Census Tract","06013319002","CA","06013319002","=""06013319002""","91139","2017-2021","2020","Census","California (State)"
"Census Tract","06013320001","CA","06013320001","=""06013320001""","99375","2017-2021","2020","Census","California (State)"
"Census Tract","06013320003","CA","06013320003","=""06013320003""","144830","2017-2021","2020","Census","California (State)"
"Census Tract","06013320004","CA","06013320004","=""06013320004""","110497","2017-2021","2020","Census","California (State)"
"Census Tract","06013321101","CA","06013321101","=""06013321101""","136377","2017-2021","2020","Census","California (State)"
"Census Tract","06013321102","CA","06013321102","=""06013321102""","130822","2017-2021","2020","Census","California (State)"
"Census Tract","06013321103","CA","06013321103","=""06013321103""","135282","2017-2021","2020","Census","California (State)"
"Census Tract","06013321200","CA","06013321200","=""06013321200""","102393","2017-2021","2020","Census","California (State)"
"Census Tract","06013322000","CA","06013322000","=""06013322000""","157813","2017-2021","2020","Census","California (State)"
"Census Tract","06013323000","CA","06013323000","=""06013323000""","124028","2017-2021","2020","Census","California (State)"
"Census Tract","06013324002","CA","06013324002","=""06013324002""","105329","2017-2021","2020","Census","California (State)"
"Census Tract","06013324003","CA","06013324003","=""06013324003""","119318","2017-2021","2020","Census","California (State)"
"Census Tract","06013324004","CA","06013324004","=""06013324004""","93422","2017-2021","2020","Census","California (State)"
"Census Tract","06013325000","CA","06013325000","=""06013325000""","122315","2017-2021","2020","Census","California (State)"
"Census Tract","06013326000","CA","06013326000","=""06013326000""","136941","2017-2021","2020","Census","California (State)"
"Census Tract","06013327001","CA","06013327001","=""06013327001""","76071","2017-2021","2020","Census","California (State)"
"Census Tract","06013327002","CA","06013327002","=""06013327002""","86297","2017-2021","2020","Census","California (State)"
"Census Tract","06013328000","CA","06013328000","=""06013328000""","48922","2017-2021","2020","Census","California (State)"
"Census Tract","06013329000","CA","06013329000","=""06013329000""","98750","2017-2021","2020","Census","California (State)"
"Census Tract","06013330000","CA","06013330000","=""06013330000""","115379","2017-2021","2020","Census","California (State)"
"Census Tract","06013331000","CA","06013331000","=""06013331000""","80714","2017-2021","2020","Census","California (State)"
"Census Tract","06013332000","CA","06013332000","=""06013332000""","121477","2017-2021","2020","Census","California (State)"
"Census Tract","06013333101","CA","06013333101","=""06013333101""","115882","2017-2021","2020","Census","California (State)"
"Census Tract","06013333102","CA","06013333102","=""06013333102""","107195","2017-2021","2020","Census","California (State)"
"Census Tract","06013333200","CA","06013333200","=""06013333200""","119896","2017-2021","2020","Census","California (State)"
"Census Tract","06013334001","CA","06013334001","=""06013334001""","98250","2017-2021","2020","Census","California (State)"
"Census Tract","06013334006","CA","06013334006","=""06013334006""","145688","2017-2021","2020","Census","California (State)"
"Census Tract","06013334007","CA","06013334007","=""06013334007""","76705","2017-2021","2020","Census","California (State)"
"Census Tract","06013334008","CA","06013334008","=""06013334008""","109110","2017-2021","2020","Census","California (State)"
"Census Tract","06013334200","CA","06013334200","=""06013334200""","129954","2017-2021","2020","Census","California (State)"
"Census Tract","06013335000","CA","06013335000","=""06013335000""","123429","2017-2021","2020","Census","California (State)"
"Census Tract","06013336101","CA","06013336101","=""06013336101""","83060","2017-2021","2020","Census","California (State)"
"Census Tract","06013336103","CA","06013336103","=""06013336103""","52457","2017-2021","2020","Census","California (State)"
"Census Tract","06013336104","CA","06013336104","=""06013336104""","58490","2017-2021","2020","Census","California (State)"
"Census Tract","06013336201","CA","06013336201","=""06013336201""","78011","2017-2021","2020","Census","California (State)"
"Census Tract","06013336202","CA","06013336202","=""06013336202""","62860","2017-2021","2020","Census","California (State)"
"Census Tract","06013337100","CA","06013337100","=""06013337100""","133750","2017-2021","2020","Census","California (State)"
"Census Tract","06013337201","CA","06013337201","=""06013337201""","65234","2017-2021","2020","Census","California (State)"
"Census Tract","06013337202","CA","06013337202","=""06013337202""","90294","2017-2021","2020","Census","California (State)"
"Census Tract","06013337300","CA","06013337300","=""06013337300""","149704","2017-2021","2020","Census","California (State)"
"Census Tract","06013338101","CA","06013338101","=""06013338101""","69540","2017-2021","2020","Census","California (State)"
"Census Tract","06013338102","CA","06013338102","=""06013338102""","146495","2017-2021","2020","Census","California (State)"
"Census Tract","06013338201","CA","06013338201","=""06013338201""","171442","2017-2021","2020","Census","California (State)"
"Census Tract","06013338203","CA","06013338203","=""06013338203""","143621","2017-2021","2020","Census","California (State)"
"Census Tract","06013338204","CA","06013338204","=""06013338204""","136964","2017-2021","2020","Census","California (State)"
"Census Tract","06013338301","CA","06013338301","=""06013338301""","188988","2017-2021","2020","Census","California (State)"
"Census Tract","06013338302","CA","06013338302","=""06013338302""","176000","2017-2021","2020","Census","California (State)"
"Census Tract","06013339001","CA","06013339001","=""06013339001""","87255","2017-2021","2020","Census","California (State)"
"Census Tract","06013339003","CA","06013339003","=""06013339003""","107356","2017-2021","2020","Census","California (State)"
"Census Tract","06013339004","CA","06013339004","=""06013339004""","138333","2017-2021","2020","Census","California (State)"
"Census Tract","06013340001","CA","06013340001","=""06013340001""","102656","2017-2021","2020","Census","California (State)"
"Census Tract","06013340003","CA","06013340003","=""06013340003""","166080","2017-2021","2020","Census","California (State)"
"Census Tract","06013340004","CA","06013340004","=""06013340004""","146769","2017-2021","2020","Census","California (State)"
"Census Tract","06013341000","CA","06013341000","=""06013341000""","139797","2017-2021","2020","Census","California (State)"
"Census Tract","06013343001","CA","06013343001","=""06013343001""","147653","2017-2021","2020","Census","California (State)"
"Census Tract","06013343002","CA","06013343002","=""06013343002""","137981","2017-2021","2020","Census","California (State)"
"Census Tract","06013343003","CA","06013343003","=""06013343003""","159821","2017-2021","2020","Census","California (State)"
"Census Tract","06013345101","CA","06013345101","=""06013345101""","158770","2017-2021","2020","Census","California (State)"
"Census Tract","06013345102","CA","06013345102","=""06013345102""","170868","2017-2021","2020","Census","California (State)"
"Census Tract","06013345103","CA","06013345103","=""06013345103""","202781","2017-2021","2020","Census","California (State)"
"Census Tract","06013345105","CA","06013345105","=""06013345105""","159886","2017-2021","2020","Census","California (State)"
"Census Tract","06013345111","CA","06013345111","=""06013345111""","144231","2017-2021","2020","Census","California (State)"
"Census Tract","06013345112","CA","06013345112","=""06013345112""","158472","2017-2021","2020","Census","California (State)"
"Census Tract","06013345113","CA","06013345113","=""06013345113""","197330","2017-2021","2020","Census","California (State)"
"Census Tract","06013345114","CA","06013345114","=""06013345114""","173953","2017-2021","2020","Census","California (State)"
"Census Tract","06013345115","CA","06013345115","=""06013345115""","212560","2017-2021","2020","Census","California (State)"
"Census Tract","06013345116","CA","06013345116","=""06013345116""","187109","2017-2021","2020","Census","California (State)"
"Census Tract","06013345117","CA","06013345117","=""06013345117""","177353","2017-2021","2020","Census","California (State)"
"Census Tract","06013345118","CA","06013345118","=""06013345118""","114141","2017-2021","2020","Census","California (State)"
"Census Tract","06013345203","CA","06013345203","=""06013345203""","136250","2017-2021","2020","Census","California (State)"
"Census Tract","06013345204","CA","06013345204","=""06013345204""","227212","2017-2021","2020","Census","California (State)"
"Census Tract","06013345205","CA","06013345205","=""06013345205""","147685","2017-2021","2020","Census","California (State)"
"Census Tract","06013345206","CA","06013345206","=""06013345206""","163625","2017-2021","2020","Census","California (State)"
"Census Tract","06013346101","CA","06013346101","=""06013346101""","195500","2017-2021","2020","Census","California (State)"
"Census Tract","06013346102","CA","06013346102","=""06013346102""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06013346203","CA","06013346203","=""06013346203""","176949","2017-2021","2020","Census","California (State)"
"Census Tract","06013346204","CA","06013346204","=""06013346204""","243488","2017-2021","2020","Census","California (State)"
"Census Tract","06013346205","CA","06013346205","=""06013346205""","166574","2017-2021","2020","Census","California (State)"
"Census Tract","06013346206","CA","06013346206","=""06013346206""","203750","2017-2021","2020","Census","California (State)"
"Census Tract","06013347000","CA","06013347000","=""06013347000""","203929","2017-2021","2020","Census","California (State)"
"Census Tract","06013348000","CA","06013348000","=""06013348000""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06013349000","CA","06013349000","=""06013349000""","117852","2017-2021","2020","Census","California (State)"
"Census Tract","06013350000","CA","06013350000","=""06013350000""","190817","2017-2021","2020","Census","California (State)"
"Census Tract","06013351101","CA","06013351101","=""06013351101""","77875","2017-2021","2020","Census","California (State)"
"Census Tract","06013351103","CA","06013351103","=""06013351103""","85417","2017-2021","2020","Census","California (State)"
"Census Tract","06013351104","CA","06013351104","=""06013351104""","58125","2017-2021","2020","Census","California (State)"
"Census Tract","06013351105","CA","06013351105","=""06013351105""","50115","2017-2021","2020","Census","California (State)"
"Census Tract","06013351200","CA","06013351200","=""06013351200""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06013352101","CA","06013352101","=""06013352101""","227727","2017-2021","2020","Census","California (State)"
"Census Tract","06013352102","CA","06013352102","=""06013352102""","210197","2017-2021","2020","Census","California (State)"
"Census Tract","06013352201","CA","06013352201","=""06013352201""","159507","2017-2021","2020","Census","California (State)"
"Census Tract","06013352202","CA","06013352202","=""06013352202""","155994","2017-2021","2020","Census","California (State)"
"Census Tract","06013353001","CA","06013353001","=""06013353001""","237208","2017-2021","2020","Census","California (State)"
"Census Tract","06013353002","CA","06013353002","=""06013353002""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06013354001","CA","06013354001","=""06013354001""","199347","2017-2021","2020","Census","California (State)"
"Census Tract","06013354002","CA","06013354002","=""06013354002""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06013355107","CA","06013355107","=""06013355107""","131250","2017-2021","2020","Census","California (State)"
"Census Tract","06013355109","CA","06013355109","=""06013355109""","105227","2017-2021","2020","Census","California (State)"
"Census Tract","06013355110","CA","06013355110","=""06013355110""","97708","2017-2021","2020","Census","California (State)"
"Census Tract","06013355111","CA","06013355111","=""06013355111""","113438","2017-2021","2020","Census","California (State)"
"Census Tract","06013355112","CA","06013355112","=""06013355112""","174121","2017-2021","2020","Census","California (State)"
"Census Tract","06013355113","CA","06013355113","=""06013355113""","221534","2017-2021","2020","Census","California (State)"
"Census Tract","06013355115","CA","06013355115","=""06013355115""","155116","2017-2021","2020","Census","California (State)"
"Census Tract","06013355118","CA","06013355118","=""06013355118""","118103","2017-2021","2020","Census","California (State)"
"Census Tract","06013355119","CA","06013355119","=""06013355119""","117171","2017-2021","2020","Census","California (State)"
"Census Tract","06013355120","CA","06013355120","=""06013355120""","86504","2017-2021","2020","Census","California (State)"
"Census Tract","06013355121","CA","06013355121","=""06013355121""","233241","2017-2021","2020","Census","California (State)"
"Census Tract","06013355122","CA","06013355122","=""06013355122""","247229","2017-2021","2020","Census","California (State)"
"Census Tract","06013355123","CA","06013355123","=""06013355123""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06013355124","CA","06013355124","=""06013355124""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06013355125","CA","06013355125","=""06013355125""","224167","2017-2021","2020","Census","California (State)"
"Census Tract","06013355126","CA","06013355126","=""06013355126""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06013355201","CA","06013355201","=""06013355201""","133311","2017-2021","2020","Census","California (State)"
"Census Tract","06013355202","CA","06013355202","=""06013355202""","116597","2017-2021","2020","Census","California (State)"
"Census Tract","06013355302","CA","06013355302","=""06013355302""","250001","2017-2021","2020","Census","California (State)"
"Census Tract","06013355306","CA","06013355306","=""06013355306""","141169","2017-2021","2020","Census","California (State)"
"Census Tract","06013355307","CA","06013355307","=""06013355307""","124922","2017-2021","2020","Census","California (State)"
"Census Tract","06013355308","CA","06013355308","=""06013355308""","150302","2017-2021","2020","Census","California (State)"
"Census Tract","06013355309","CA","06013355309","=""06013355309""","204615","2017-2021","2020","Census","California (State)"
"Census Tract","06013355310","CA","06013355310","=""06013355310""","98388","2017-2021","2020","Census","California (State)"
"Census Tract","06013356001","CA","06013356001","=""06013356001""","118919","2017-2021","2020","Census","California (State)"
"Census Tract","06013356002","CA","06013356002","=""06013356002""","133500","2017-2021","2020","Census","California (State)"
"Census Tract","06013357000","CA","06013357000","=""06013357000""","90795","2017-2021","2020","Census","California (State)"
