"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Amount Spent per Household on All Household Expenses","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","total_avg","TimeFrame","GeoVintage","Source","Location"
"Census Tract","06037480702","CA","06037480702","=""06037480702""","96400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037480703","CA","06037480703","=""06037480703""","90900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037480704","CA","06037480704","=""06037480704""","72000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037480802","CA","06037480802","=""06037480802""","67800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037480803","CA","06037480803","=""06037480803""","68600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037480804","CA","06037480804","=""06037480804""","68300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037480901","CA","06037480901","=""06037480901""","63600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037480902","CA","06037480902","=""06037480902""","53900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037480903","CA","06037480903","=""06037480903""","61600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481001","CA","06037481001","=""06037481001""","60500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481002","CA","06037481002","=""06037481002""","62700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481101","CA","06037481101","=""06037481101""","63700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481102","CA","06037481102","=""06037481102""","61600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481103","CA","06037481103","=""06037481103""","66200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481201","CA","06037481201","=""06037481201""","63600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481203","CA","06037481203","=""06037481203""","65000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481300","CA","06037481300","=""06037481300""","66700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481401","CA","06037481401","=""06037481401""","61200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481403","CA","06037481403","=""06037481403""","59400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481404","CA","06037481404","=""06037481404""","72200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481500","CA","06037481500","=""06037481500""","66800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481603","CA","06037481603","=""06037481603""","58900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481604","CA","06037481604","=""06037481604""","60600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481605","CA","06037481605","=""06037481605""","64500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481606","CA","06037481606","=""06037481606""","59600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481711","CA","06037481711","=""06037481711""","53600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481712","CA","06037481712","=""06037481712""","55600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481713","CA","06037481713","=""06037481713""","65000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481714","CA","06037481714","=""06037481714""","52600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481800","CA","06037481800","=""06037481800""","77900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481901","CA","06037481901","=""06037481901""","71000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037481902","CA","06037481902","=""06037481902""","66800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482001","CA","06037482001","=""06037482001""","76600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482002","CA","06037482002","=""06037482002""","69800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482101","CA","06037482101","=""06037482101""","65300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482102","CA","06037482102","=""06037482102""","74900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482201","CA","06037482201","=""06037482201""","55600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482202","CA","06037482202","=""06037482202""","62600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482301","CA","06037482301","=""06037482301""","61900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482303","CA","06037482303","=""06037482303""","56100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482304","CA","06037482304","=""06037482304""","51800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482401","CA","06037482401","=""06037482401""","59100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482403","CA","06037482403","=""06037482403""","48000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482404","CA","06037482404","=""06037482404""","64500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482502","CA","06037482502","=""06037482502""","59600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482503","CA","06037482503","=""06037482503""","65200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482521","CA","06037482521","=""06037482521""","62800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482522","CA","06037482522","=""06037482522""","64700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482600","CA","06037482600","=""06037482600""","72800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482701","CA","06037482701","=""06037482701""","66100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482702","CA","06037482702","=""06037482702""","73600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037482801","CA","06037482801","=""06037482801""","69000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500100","CA","06037500100","=""06037500100""","99400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500202","CA","06037500202","=""06037500202""","88900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500203","CA","06037500203","=""06037500203""","85300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500204","CA","06037500204","=""06037500204""","96500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500300","CA","06037500300","=""06037500300""","78600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500402","CA","06037500402","=""06037500402""","68200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500403","CA","06037500403","=""06037500403""","67000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500404","CA","06037500404","=""06037500404""","68800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500500","CA","06037500500","=""06037500500""","60000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500600","CA","06037500600","=""06037500600""","68100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500700","CA","06037500700","=""06037500700""","69400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500800","CA","06037500800","=""06037500800""","72100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037500900","CA","06037500900","=""06037500900""","58600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501001","CA","06037501001","=""06037501001""","71200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501002","CA","06037501002","=""06037501002""","76700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501200","CA","06037501200","=""06037501200""","75700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501301","CA","06037501301","=""06037501301""","66600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501302","CA","06037501302","=""06037501302""","61600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501400","CA","06037501400","=""06037501400""","53700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501501","CA","06037501501","=""06037501501""","83400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501503","CA","06037501503","=""06037501503""","63200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501504","CA","06037501504","=""06037501504""","48300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501600","CA","06037501600","=""06037501600""","72000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501700","CA","06037501700","=""06037501700""","72800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501802","CA","06037501802","=""06037501802""","63400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501803","CA","06037501803","=""06037501803""","52900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501804","CA","06037501804","=""06037501804""","55100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037501900","CA","06037501900","=""06037501900""","75500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502003","CA","06037502003","=""06037502003""","64700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502004","CA","06037502004","=""06037502004""","68000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502005","CA","06037502005","=""06037502005""","72800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502100","CA","06037502100","=""06037502100""","60100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502200","CA","06037502200","=""06037502200""","72200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502303","CA","06037502303","=""06037502303""","63000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502401","CA","06037502401","=""06037502401""","59600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502402","CA","06037502402","=""06037502402""","70200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502500","CA","06037502500","=""06037502500""","66100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502602","CA","06037502602","=""06037502602""","63100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502603","CA","06037502603","=""06037502603""","81700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502604","CA","06037502604","=""06037502604""","81500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502700","CA","06037502700","=""06037502700""","70300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502801","CA","06037502801","=""06037502801""","74700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037502901","CA","06037502901","=""06037502901""","73100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503000","CA","06037503000","=""06037503000""","65400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503103","CA","06037503103","=""06037503103""","68300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503104","CA","06037503104","=""06037503104""","58600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503105","CA","06037503105","=""06037503105""","66900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503106","CA","06037503106","=""06037503106""","64300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503201","CA","06037503201","=""06037503201""","79700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503202","CA","06037503202","=""06037503202""","70700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503301","CA","06037503301","=""06037503301""","80400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503302","CA","06037503302","=""06037503302""","68300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503401","CA","06037503401","=""06037503401""","72600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503402","CA","06037503402","=""06037503402""","78800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503501","CA","06037503501","=""06037503501""","67400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503502","CA","06037503502","=""06037503502""","77200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503601","CA","06037503601","=""06037503601""","80200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503602","CA","06037503602","=""06037503602""","90000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503701","CA","06037503701","=""06037503701""","63800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503702","CA","06037503702","=""06037503702""","73200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503704","CA","06037503704","=""06037503704""","68900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503705","CA","06037503705","=""06037503705""","78200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503801","CA","06037503801","=""06037503801""","72700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503802","CA","06037503802","=""06037503802""","75300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503901","CA","06037503901","=""06037503901""","77200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037503902","CA","06037503902","=""06037503902""","84100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037504001","CA","06037504001","=""06037504001""","63600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037504002","CA","06037504002","=""06037504002""","82800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037504101","CA","06037504101","=""06037504101""","62600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037504200","CA","06037504200","=""06037504200""","59000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530005","CA","06037530005","=""06037530005""","75300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530006","CA","06037530006","=""06037530006""","72300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530007","CA","06037530007","=""06037530007""","71400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530101","CA","06037530101","=""06037530101""","52500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530102","CA","06037530102","=""06037530102""","58000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530202","CA","06037530202","=""06037530202""","77400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530203","CA","06037530203","=""06037530203""","56900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530204","CA","06037530204","=""06037530204""","62000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530301","CA","06037530301","=""06037530301""","55600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530302","CA","06037530302","=""06037530302""","55600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530400","CA","06037530400","=""06037530400""","54500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530500","CA","06037530500","=""06037530500""","56200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530603","CA","06037530603","=""06037530603""","63800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530700","CA","06037530700","=""06037530700""","63600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530801","CA","06037530801","=""06037530801""","61300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530802","CA","06037530802","=""06037530802""","63300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530901","CA","06037530901","=""06037530901""","60700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037530902","CA","06037530902","=""06037530902""","47900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531000","CA","06037531000","=""06037531000""","55200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531101","CA","06037531101","=""06037531101""","59000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531102","CA","06037531102","=""06037531102""","52900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531201","CA","06037531201","=""06037531201""","54300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531202","CA","06037531202","=""06037531202""","54600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531301","CA","06037531301","=""06037531301""","52100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531302","CA","06037531302","=""06037531302""","55300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531502","CA","06037531502","=""06037531502""","55000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531503","CA","06037531503","=""06037531503""","53600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531504","CA","06037531504","=""06037531504""","61800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531602","CA","06037531602","=""06037531602""","50800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531603","CA","06037531603","=""06037531603""","60100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531604","CA","06037531604","=""06037531604""","50900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531701","CA","06037531701","=""06037531701""","62900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531702","CA","06037531702","=""06037531702""","57400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531800","CA","06037531800","=""06037531800""","58500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531901","CA","06037531901","=""06037531901""","54300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037531902","CA","06037531902","=""06037531902""","66900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532001","CA","06037532001","=""06037532001""","49800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532002","CA","06037532002","=""06037532002""","58700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532101","CA","06037532101","=""06037532101""","59400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532102","CA","06037532102","=""06037532102""","69500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532200","CA","06037532200","=""06037532200""","64300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532302","CA","06037532302","=""06037532302""","64700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532303","CA","06037532303","=""06037532303""","58100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532304","CA","06037532304","=""06037532304""","59900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532500","CA","06037532500","=""06037532500""","57800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532605","CA","06037532605","=""06037532605""","54800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532606","CA","06037532606","=""06037532606""","47000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532607","CA","06037532607","=""06037532607""","56800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532700","CA","06037532700","=""06037532700""","58100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532800","CA","06037532800","=""06037532800""","50500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037532900","CA","06037532900","=""06037532900""","50000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533001","CA","06037533001","=""06037533001""","55000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533002","CA","06037533002","=""06037533002""","55900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533103","CA","06037533103","=""06037533103""","52400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533104","CA","06037533104","=""06037533104""","52500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533105","CA","06037533105","=""06037533105""","50900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533108","CA","06037533108","=""06037533108""","51900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533201","CA","06037533201","=""06037533201""","56100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533204","CA","06037533204","=""06037533204""","58200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533300","CA","06037533300","=""06037533300""","53300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533401","CA","06037533401","=""06037533401""","55900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533402","CA","06037533402","=""06037533402""","53900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533403","CA","06037533403","=""06037533403""","56900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533501","CA","06037533501","=""06037533501""","60200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533504","CA","06037533504","=""06037533504""","58100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533601","CA","06037533601","=""06037533601""","54100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533602","CA","06037533602","=""06037533602""","55700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533603","CA","06037533603","=""06037533603""","53200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533701","CA","06037533701","=""06037533701""","54700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533702","CA","06037533702","=""06037533702""","57700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533703","CA","06037533703","=""06037533703""","60000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533803","CA","06037533803","=""06037533803""","55000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533804","CA","06037533804","=""06037533804""","54800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533805","CA","06037533805","=""06037533805""","60700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533806","CA","06037533806","=""06037533806""","57400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533901","CA","06037533901","=""06037533901""","51100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037533902","CA","06037533902","=""06037533902""","54200","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534001","CA","06037534001","=""06037534001""","54800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534002","CA","06037534002","=""06037534002""","62800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534101","CA","06037534101","=""06037534101""","54500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534102","CA","06037534102","=""06037534102""","51600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534201","CA","06037534201","=""06037534201""","53600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534202","CA","06037534202","=""06037534202""","51000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534203","CA","06037534203","=""06037534203""","50000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534301","CA","06037534301","=""06037534301""","56700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534302","CA","06037534302","=""06037534302""","54700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534403","CA","06037534403","=""06037534403""","53000","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534404","CA","06037534404","=""06037534404""","54300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534405","CA","06037534405","=""06037534405""","52300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534406","CA","06037534406","=""06037534406""","50100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534501","CA","06037534501","=""06037534501""","56700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534502","CA","06037534502","=""06037534502""","64900","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534700","CA","06037534700","=""06037534700""","66600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534802","CA","06037534802","=""06037534802""","59500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534803","CA","06037534803","=""06037534803""","58500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534804","CA","06037534804","=""06037534804""","60500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037534900","CA","06037534900","=""06037534900""","60100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535001","CA","06037535001","=""06037535001""","55100","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535002","CA","06037535002","=""06037535002""","58500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535101","CA","06037535101","=""06037535101""","52600","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535102","CA","06037535102","=""06037535102""","55400","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535200","CA","06037535200","=""06037535200""","57700","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535300","CA","06037535300","=""06037535300""","61800","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535400","CA","06037535400","=""06037535400""","60300","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
"Census Tract","06037535501","CA","06037535501","=""06037535501""","51500","2020","2020","PolicyMap, QI, BLS, and Census","California (State)"
