"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within a 45-Minute Transit Commute","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d5br","TimeFrame","GeoVintage","Source","Location"
"Block Group","060371913012","CA","060371913012","=""060371913012""","601630","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371913021","CA","060371913021","=""060371913021""","634480","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371913022","CA","060371913022","=""060371913022""","665736","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371914101","CA","060371914101","=""060371914101""","610975","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371914102","CA","060371914102","=""060371914102""","597133","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371914201","CA","060371914201","=""060371914201""","608610","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371914202","CA","060371914202","=""060371914202""","479725","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371915001","CA","060371915001","=""060371915001""","597582","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371915002","CA","060371915002","=""060371915002""","620124","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371915003","CA","060371915003","=""060371915003""","597827","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371916101","CA","060371916101","=""060371916101""","466580","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371916102","CA","060371916102","=""060371916102""","429557","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371916201","CA","060371916201","=""060371916201""","445951","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371917101","CA","060371917101","=""060371917101""","435747","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371917102","CA","060371917102","=""060371917102""","452623","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371917201","CA","060371917201","=""060371917201""","451854","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371917202","CA","060371917202","=""060371917202""","449258","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371918101","CA","060371918101","=""060371918101""","446835","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371918102","CA","060371918102","=""060371918102""","413761","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371918103","CA","060371918103","=""060371918103""","492469","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371918201","CA","060371918201","=""060371918201""","412852","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371918202","CA","060371918202","=""060371918202""","336661","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371918203","CA","060371918203","=""060371918203""","391878","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371919011","CA","060371919011","=""060371919011""","477801","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371919012","CA","060371919012","=""060371919012""","444242","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371919021","CA","060371919021","=""060371919021""","402030","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371919022","CA","060371919022","=""060371919022""","347483","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371920011","CA","060371920011","=""060371920011""","355274","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371920012","CA","060371920012","=""060371920012""","410568","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371920021","CA","060371920021","=""060371920021""","418821","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371920022","CA","060371920022","=""060371920022""","325656","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371920023","CA","060371920023","=""060371920023""","408644","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371923001","CA","060371923001","=""060371923001""","403631","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371923002","CA","060371923002","=""060371923002""","386335","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371923003","CA","060371923003","=""060371923003""","397268","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371924101","CA","060371924101","=""060371924101""","362297","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371924102","CA","060371924102","=""060371924102""","357633","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371924103","CA","060371924103","=""060371924103""","369392","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371924104","CA","060371924104","=""060371924104""","355248","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371924201","CA","060371924201","=""060371924201""","348035","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371924202","CA","060371924202","=""060371924202""","484091","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371925101","CA","060371925101","=""060371925101""","350946","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371925102","CA","060371925102","=""060371925102""","344330","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371925201","CA","060371925201","=""060371925201""","347638","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371925202","CA","060371925202","=""060371925202""","442267","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371926101","CA","060371926101","=""060371926101""","584144","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371926102","CA","060371926102","=""060371926102""","626848","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371926103","CA","060371926103","=""060371926103""","631541","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371926201","CA","060371926201","=""060371926201""","660666","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371926202","CA","060371926202","=""060371926202""","612869","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371927001","CA","060371927001","=""060371927001""","618988","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371927002","CA","060371927002","=""060371927002""","592280","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371941011","CA","060371941011","=""060371941011""","98587","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371941021","CA","060371941021","=""060371941021""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371941022","CA","060371941022","=""060371941022""","90769","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371941023","CA","060371941023","=""060371941023""","90636","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371942001","CA","060371942001","=""060371942001""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371942002","CA","060371942002","=""060371942002""","269730","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371943001","CA","060371943001","=""060371943001""","483312","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371943002","CA","060371943002","=""060371943002""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371943003","CA","060371943003","=""060371943003""","N/A","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371944011","CA","060371944011","=""060371944011""","287868","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371944012","CA","060371944012","=""060371944012""","291372","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371944021","CA","060371944021","=""060371944021""","489829","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371944022","CA","060371944022","=""060371944022""","283846","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371944023","CA","060371944023","=""060371944023""","319049","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371945001","CA","060371945001","=""060371945001""","396963","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371945002","CA","060371945002","=""060371945002""","541770","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371951001","CA","060371951001","=""060371951001""","427246","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371951002","CA","060371951002","=""060371951002""","387697","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371951003","CA","060371951003","=""060371951003""","268253","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371951004","CA","060371951004","=""060371951004""","276169","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371952011","CA","060371952011","=""060371952011""","283704","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371952012","CA","060371952012","=""060371952012""","269596","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371952021","CA","060371952021","=""060371952021""","260332","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371952022","CA","060371952022","=""060371952022""","359810","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371952023","CA","060371952023","=""060371952023""","422837","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371953001","CA","060371953001","=""060371953001""","386860","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371953002","CA","060371953002","=""060371953002""","625155","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371953003","CA","060371953003","=""060371953003""","639570","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371954001","CA","060371954001","=""060371954001""","360617","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371954002","CA","060371954002","=""060371954002""","415017","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371954003","CA","060371954003","=""060371954003""","453860","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371954004","CA","060371954004","=""060371954004""","378942","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371955001","CA","060371955001","=""060371955001""","408765","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371955002","CA","060371955002","=""060371955002""","411944","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371955003","CA","060371955003","=""060371955003""","418349","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371955004","CA","060371955004","=""060371955004""","403218","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371956001","CA","060371956001","=""060371956001""","414675","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371956002","CA","060371956002","=""060371956002""","493183","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371956003","CA","060371956003","=""060371956003""","403815","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371956004","CA","060371956004","=""060371956004""","472003","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371957101","CA","060371957101","=""060371957101""","426759","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371957102","CA","060371957102","=""060371957102""","431333","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371957103","CA","060371957103","=""060371957103""","443772","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371957201","CA","060371957201","=""060371957201""","603024","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371957202","CA","060371957202","=""060371957202""","418498","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371958021","CA","060371958021","=""060371958021""","437271","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371958022","CA","060371958022","=""060371958022""","424356","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371958031","CA","060371958031","=""060371958031""","460887","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371958032","CA","060371958032","=""060371958032""","453714","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371958041","CA","060371958041","=""060371958041""","440502","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371958042","CA","060371958042","=""060371958042""","408906","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371959011","CA","060371959011","=""060371959011""","437541","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371959021","CA","060371959021","=""060371959021""","445701","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371959022","CA","060371959022","=""060371959022""","413757","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371959031","CA","060371959031","=""060371959031""","425494","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371959032","CA","060371959032","=""060371959032""","418818","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371972001","CA","060371972001","=""060371972001""","263752","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371972002","CA","060371972002","=""060371972002""","273989","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371972003","CA","060371972003","=""060371972003""","271987","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371973001","CA","060371973001","=""060371973001""","356104","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371973002","CA","060371973002","=""060371973002""","521864","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371973003","CA","060371973003","=""060371973003""","397988","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371974101","CA","060371974101","=""060371974101""","377581","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371974102","CA","060371974102","=""060371974102""","405003","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371974103","CA","060371974103","=""060371974103""","355784","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371974201","CA","060371974201","=""060371974201""","403142","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371974202","CA","060371974202","=""060371974202""","429517","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371975001","CA","060371975001","=""060371975001""","537863","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371975002","CA","060371975002","=""060371975002""","397884","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371975003","CA","060371975003","=""060371975003""","396704","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371976001","CA","060371976001","=""060371976001""","553443","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371976002","CA","060371976002","=""060371976002""","555405","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371977001","CA","060371977001","=""060371977001""","545411","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371977002","CA","060371977002","=""060371977002""","592591","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371977003","CA","060371977003","=""060371977003""","609078","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371990001","CA","060371990001","=""060371990001""","543534","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371990002","CA","060371990002","=""060371990002""","617721","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371990003","CA","060371990003","=""060371990003""","823690","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371991101","CA","060371991101","=""060371991101""","296754","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371991102","CA","060371991102","=""060371991102""","264748","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371991201","CA","060371991201","=""060371991201""","482651","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371991202","CA","060371991202","=""060371991202""","496681","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371992011","CA","060371992011","=""060371992011""","666733","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371992012","CA","060371992012","=""060371992012""","836370","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371992021","CA","060371992021","=""060371992021""","241900","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371992022","CA","060371992022","=""060371992022""","219969","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371993001","CA","060371993001","=""060371993001""","66","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371993002","CA","060371993002","=""060371993002""","461269","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371994001","CA","060371994001","=""060371994001""","708614","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371994002","CA","060371994002","=""060371994002""","708785","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371994003","CA","060371994003","=""060371994003""","708730","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371997001","CA","060371997001","=""060371997001""","472427","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371997002","CA","060371997002","=""060371997002""","835923","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371998001","CA","060371998001","=""060371998001""","519930","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371998002","CA","060371998002","=""060371998002""","509485","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371998003","CA","060371998003","=""060371998003""","893949","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371998004","CA","060371998004","=""060371998004""","852113","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371999001","CA","060371999001","=""060371999001""","538701","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060371999002","CA","060371999002","=""060371999002""","491897","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372011101","CA","060372011101","=""060372011101""","226967","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372011102","CA","060372011102","=""060372011102""","655065","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372011103","CA","060372011103","=""060372011103""","642227","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372011201","CA","060372011201","=""060372011201""","654884","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372011202","CA","060372011202","=""060372011202""","654868","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372011203","CA","060372011203","=""060372011203""","668052","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372012001","CA","060372012001","=""060372012001""","656316","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372013011","CA","060372013011","=""060372013011""","667462","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372013012","CA","060372013012","=""060372013012""","667350","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372013021","CA","060372013021","=""060372013021""","220886","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372013022","CA","060372013022","=""060372013022""","220871","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372013023","CA","060372013023","=""060372013023""","247498","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372013024","CA","060372013024","=""060372013024""","277167","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372014011","CA","060372014011","=""060372014011""","656349","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372014012","CA","060372014012","=""060372014012""","302790","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372014021","CA","060372014021","=""060372014021""","276982","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372014022","CA","060372014022","=""060372014022""","252316","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372014023","CA","060372014023","=""060372014023""","255875","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372015011","CA","060372015011","=""060372015011""","654912","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372015012","CA","060372015012","=""060372015012""","642278","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372015013","CA","060372015013","=""060372015013""","642724","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372015031","CA","060372015031","=""060372015031""","294643","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372015032","CA","060372015032","=""060372015032""","655096","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372015041","CA","060372015041","=""060372015041""","655414","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372016011","CA","060372016011","=""060372016011""","209349","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372016021","CA","060372016021","=""060372016021""","192999","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372016022","CA","060372016022","=""060372016022""","228115","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372016023","CA","060372016023","=""060372016023""","179498","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372017001","CA","060372017001","=""060372017001""","521170","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372017002","CA","060372017002","=""060372017002""","400310","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372017003","CA","060372017003","=""060372017003""","531232","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372031001","CA","060372031001","=""060372031001""","283974","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372031002","CA","060372031002","=""060372031002""","477911","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372031003","CA","060372031003","=""060372031003""","461614","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372032001","CA","060372032001","=""060372032001""","488072","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372032002","CA","060372032002","=""060372032002""","479358","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372033001","CA","060372033001","=""060372033001""","737704","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372035001","CA","060372035001","=""060372035001""","545565","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372035002","CA","060372035002","=""060372035002""","513231","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372035003","CA","060372035003","=""060372035003""","589066","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372036001","CA","060372036001","=""060372036001""","547370","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372036002","CA","060372036002","=""060372036002""","653324","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372036003","CA","060372036003","=""060372036003""","843539","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372037101","CA","060372037101","=""060372037101""","496070","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372037102","CA","060372037102","=""060372037102""","483573","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372037201","CA","060372037201","=""060372037201""","551996","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372037202","CA","060372037202","=""060372037202""","476620","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372037203","CA","060372037203","=""060372037203""","560764","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372038001","CA","060372038001","=""060372038001""","294617","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372038002","CA","060372038002","=""060372038002""","277322","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372038003","CA","060372038003","=""060372038003""","335691","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372038004","CA","060372038004","=""060372038004""","382391","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372039001","CA","060372039001","=""060372039001""","479839","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372039002","CA","060372039002","=""060372039002""","422376","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372039003","CA","060372039003","=""060372039003""","560343","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372041101","CA","060372041101","=""060372041101""","464213","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372041102","CA","060372041102","=""060372041102""","549610","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372041103","CA","060372041103","=""060372041103""","390240","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372041201","CA","060372041201","=""060372041201""","368789","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372041202","CA","060372041202","=""060372041202""","386169","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372042001","CA","060372042001","=""060372042001""","544666","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372042002","CA","060372042002","=""060372042002""","554987","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372043001","CA","060372043001","=""060372043001""","491756","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372043002","CA","060372043002","=""060372043002""","415500","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372043003","CA","060372043003","=""060372043003""","551319","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372043004","CA","060372043004","=""060372043004""","582516","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372044101","CA","060372044101","=""060372044101""","546260","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372044102","CA","060372044102","=""060372044102""","609930","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372044201","CA","060372044201","=""060372044201""","587214","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372044202","CA","060372044202","=""060372044202""","593879","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372046001","CA","060372046001","=""060372046001""","585346","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372046002","CA","060372046002","=""060372046002""","561367","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372047001","CA","060372047001","=""060372047001""","492376","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372047002","CA","060372047002","=""060372047002""","502049","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372047003","CA","060372047003","=""060372047003""","416662","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372048101","CA","060372048101","=""060372048101""","387010","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372048102","CA","060372048102","=""060372048102""","366074","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372048103","CA","060372048103","=""060372048103""","377910","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372048201","CA","060372048201","=""060372048201""","409036","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372048202","CA","060372048202","=""060372048202""","409042","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372049101","CA","060372049101","=""060372049101""","514274","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372049201","CA","060372049201","=""060372049201""","392343","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372049202","CA","060372049202","=""060372049202""","417729","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372051101","CA","060372051101","=""060372051101""","414924","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372051201","CA","060372051201","=""060372051201""","407455","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372051202","CA","060372051202","=""060372051202""","406633","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372060101","CA","060372060101","=""060372060101""","407952","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372060102","CA","060372060102","=""060372060102""","557356","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372060201","CA","060372060201","=""060372060201""","749697","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372060311","CA","060372060311","=""060372060311""","593452","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372060312","CA","060372060312","=""060372060312""","583388","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372060321","CA","060372060321","=""060372060321""","499235","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372060322","CA","060372060322","=""060372060322""","529936","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372060323","CA","060372060323","=""060372060323""","586181","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372060501","CA","060372060501","=""060372060501""","401068","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372062001","CA","060372062001","=""060372062001""","841614","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372062002","CA","060372062002","=""060372062002""","808854","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372063001","CA","060372063001","=""060372063001""","631273","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372063002","CA","060372063002","=""060372063002""","694484","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372063003","CA","060372063003","=""060372063003""","742699","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372071011","CA","060372071011","=""060372071011""","925676","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372071021","CA","060372071021","=""060372071021""","854469","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372071031","CA","060372071031","=""060372071031""","620644","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372071032","CA","060372071032","=""060372071032""","613893","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372073011","CA","060372073011","=""060372073011""","992815","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372073012","CA","060372073012","=""060372073012""","983489","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372073021","CA","060372073021","=""060372073021""","910063","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372073022","CA","060372073022","=""060372073022""","1024219","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372074001","CA","060372074001","=""060372074001""","1017904","2021","2010","EPA Smart Location Database","California (State)"
"Block Group","060372075011","CA","060372075011","=""060372075011""","928226","2021","2010","EPA Smart Location Database","California (State)"
